Date,SI_CT_pair,DC_CT_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CT_pair_SI_CT_pair_pair,sharpe,CAGR
2008-04-10,4.5509834669726,5.0826147734624545,-0.7374564290778943,0.802776525756427,0.4684590374966101,False,False,0.0,False,False,0.0,0.0,-0.00011932066045773538,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-11,4.5509834669726,5.0826147734624545,-0.7376371001804952,0.8018582441412101,0.41650625268933084,False,False,0.0,False,False,0.0,0.0,-0.00011063489040148747,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-12,4.5509834669726,5.0826147734624545,-0.7378042838093475,0.8010085141593244,0.36856058909173206,False,False,0.0,False,False,0.0,0.0,-0.00010236528590003757,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-13,4.5509834669726,5.0826147734624545,-0.7379586957069029,0.8002236979676112,0.32682894152404157,False,False,0.0,False,False,0.0,0.0,-9.453631236293046e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-14,4.5509834669726,5.0826147734624545,-0.7381010716758565,0.7995000557644216,0.28720375006314897,False,False,0.0,False,False,0.0,0.0,-8.715990244915116e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-15,4.5509834669726,5.0826147734624545,-0.7382321517254032,0.7988338263680892,0.24872336322255198,False,False,0.0,False,False,0.0,0.0,-8.02383133813012e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-16,4.5509834669726,5.0826147734624545,-0.7383526679818523,0.7982212886626185,0.2135220126713421,False,False,0.0,False,False,0.0,0.0,-7.376643404517546e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-17,4.5509834669726,5.0826147734624545,-0.7384633356314473,0.7976588076318429,0.1814010215800626,False,False,0.0,False,False,0.0,0.0,-6.773364164960454e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-18,4.5509834669726,5.0826147734624545,-0.7385648462962442,0.7971428680272821,0.15215381204421474,False,False,0.0,False,False,0.0,0.0,-6.212529012844787e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-19,4.5509834669726,5.0826147734624545,-0.7386578633534067,0.7966700981583639,0.1256821721158724,False,False,0.0,False,False,0.0,0.0,-5.6923897876963647e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-20,4.5509834669726,5.0826147734624545,-0.7387430187983676,0.7962372858357649,0.10167864531387288,False,False,0.0,False,False,0.0,0.0,-5.211009037568057e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-21,4.5509834669726,5.0826147734624545,-0.7388209113263442,0.7958413881223287,0.07733955433986522,False,False,0.0,False,False,0.0,0.0,-4.766334330634737e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-22,4.5509834669726,5.0826147734624545,-0.7388921053675093,0.7954795362369205,0.05575338703362113,False,False,0.0,False,False,0.0,0.0,-4.356256358230364e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-23,4.5509834669726,5.0826147734624545,-0.738957130861035,0.7951490367028748,0.0363431610745946,False,False,0.0,False,False,0.0,0.0,-3.9786538977259086e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-24,4.5509834669726,5.0826147734624545,-0.7390164835941688,0.7948473696246037,0.018942202635067216,False,False,0.0,False,False,0.0,0.0,-3.631428149497748e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-25,4.5509834669726,5.0826147734624545,-0.7390706259660603,0.7945721848053577,0.004205291530998229,False,False,0.0,False,False,0.0,0.0,-3.312528506899539e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-26,4.5509834669726,5.0826147734624545,-0.7391199880635443,0.7943212962794366,-0.014098275952363643,False,False,0.0,False,True,0.0,0.0,-3.0199714439389346e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-27,4.5509834669726,5.0826147734624545,-0.7391649689585762,0.7940926757178239,-0.029658384614559306,False,False,0.0,False,False,0.0,0.0,-2.7518538979601506e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-28,4.5509834669726,5.0826147734624545,-0.7392059381553983,0.7938844450727989,-0.0442424711617372,False,False,0.0,False,False,0.0,0.0,-2.5063622719678432e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-29,4.5509834669726,5.0826147734624545,-0.7392432371305213,0.7936948687508036,-0.05699894500992755,False,False,0.0,False,False,0.0,0.0,-2.281777973899284e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-04-30,4.5509834669726,5.0826147734624545,-0.739277180920835,0.7935223455406875,-0.06836439837796648,False,False,0.0,False,False,0.0,0.0,-2.076480239838877e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-01,4.5509834669726,5.0826147734624545,-0.7393080597251065,0.7933654004739106,-0.07845380653992773,False,False,0.0,False,False,0.0,0.0,-1.8889468479698585e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-02,4.5509834669726,5.0826147734624545,-0.739336140492196,0.7932226767522517,-0.08936730225880943,False,False,0.0,False,False,0.0,0.0,-1.7177532156601576e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-03,4.5509834669726,5.0826147734624545,-0.7393616684758514,0.7930929278453878,-0.09796091845040306,False,False,0.0,False,False,0.0,0.0,-1.5615702773763275e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-04,4.5509834669726,5.0826147734624545,-0.7393848687412059,0.792975009833949,-0.10822264673314393,False,False,0.0,False,False,0.0,0.0,-1.4191614640593333e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-05,4.5509834669726,5.0826147734624545,-0.7394059476123324,0.7928678740521535,-0.12037313573539929,False,False,0.0,False,False,0.0,0.0,-1.2893790412557818e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-06,4.5509834669726,5.0826147734624545,-0.7394250940535866,0.7927705600669754,-0.13407744676398034,False,False,0.0,False,False,0.0,0.0,-1.1711600111416469e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-07,4.5509834669726,5.0826147734624545,-0.7394424809801523,0.7926821890171474,-0.14676145734694657,False,False,0.0,False,False,0.0,0.0,-1.063521741531404e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-08,4.5509834669726,5.0826147734624545,-0.7394582664953139,0.7926019573245808,-0.15837459568552176,False,False,0.0,False,False,0.0,0.0,-9.655574498446897e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-09,4.5509834669726,5.0826147734624545,-0.7394725950536332,0.7925291307823845,-0.16856078393464177,False,False,0.0,False,False,0.0,0.0,-8.764316422056106e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-10,4.5509834669726,5.0826147734624545,-0.7394855985504777,0.7924630390172158,-0.17681859618716023,False,False,0.0,False,False,0.0,0.0,-7.953755844441941e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-11,4.5509834669726,5.0826147734624545,-0.7394973973393123,0.7924030703187763,-0.18817859680729074,False,False,0.0,False,False,0.0,0.0,-7.216828635495075e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-12,4.5509834669726,5.0826147734624545,-0.7395081011788859,0.7923486668256268,-0.19925291976126203,False,False,0.0,False,False,0.0,0.0,-6.547050827211548e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-13,4.5509834669726,5.0826147734624545,-0.7395178101129597,0.7922993200538686,-0.20815804176095412,False,False,0.0,False,False,0.0,0.0,-5.938477211250867e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-14,4.5509834669726,5.0826147734624545,-0.7395266152855849,0.7922545667534004,-0.21601826035642596,False,False,0.0,False,False,0.0,0.0,-5.385661800383454e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-15,4.5509834669726,5.0826147734624545,-0.7395345996951656,0.7922139850753087,-0.22288960402948035,False,False,0.0,False,False,0.0,0.0,-4.883620288284555e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-16,4.5509834669726,5.0826147734624545,-0.7395418388906718,0.7921771910332809,-0.22863392154549186,False,False,0.0,False,False,0.0,0.0,-4.427794585201976e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-17,4.5509834669726,5.0826147734624545,-0.739548401613423,0.7921438352416716,-0.23576446319484004,False,False,0.0,False,False,0.0,0.0,-4.0140194578196685e-06,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-18,4.554295248648302,5.085895280051728,-0.7395567780468714,0.792986921849455,-0.1861445936086187,False,False,0.0,False,False,0.0,0.0,0.00010138609905270549,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-19,4.558189035075427,5.089673929016417,-0.7395694624045178,0.7940216235784652,-0.12321749109561554,False,False,0.0,False,False,0.0,0.0,0.00012432797557431708,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-20,4.563532769513707,5.093912017876568,-0.7395914117935924,0.796119188660029,0.007249871883627807,False,True,0.0,False,False,0.0,0.0,0.0002517799291158896,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-21,4.586313767808903,5.106433541966934,-0.7396580499700983,0.8092990918557383,0.8665316112475857,False,False,0.0,False,False,0.0,0.0,0.001575916010513714,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-22,4.591451042807046,5.107816503715676,-0.7397702963989465,0.8128401139018697,1.101691012630803,False,False,0.0,False,False,0.0,0.0,0.0004230580440262872,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-23,4.606256014380524,5.122508050844256,-0.7399288367838232,0.815964590903564,1.309400817781685,False,False,0.0,False,False,0.0,0.0,0.00037211449406061257,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-24,4.606256014380524,5.130563128162449,-0.7401049657529424,0.8091007661185454,0.8424248386368492,False,False,0.0,False,False,0.0,0.0,-0.0008167902974750041,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-25,4.606256014380524,5.1318275105649285,-0.7402895188169588,0.8072178959327809,0.7098735220601697,False,False,0.0,False,False,0.0,0.0,-0.00022401002939452587,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-26,4.606256014380524,5.132797089403213,-0.7404756980498794,0.8055445066562901,0.5906634019518107,False,False,0.0,False,False,0.0,0.0,-0.00019904790545353598,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-27,4.606256014380524,5.133571919200003,-0.7406585540358255,0.8040320596669317,0.48184011001506993,False,False,0.0,False,False,0.0,0.0,-0.0001798716289885289,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-28,4.606256014380524,5.16097190225511,-0.7407773874468477,0.7831247319413954,-0.9667628353997572,False,False,0.0,False,True,0.0,0.0,-0.0024802903211511543,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-29,4.606256014380524,5.16097190225511,-0.7408436228740333,0.7827828927627571,-0.9920945268178514,False,False,0.0,False,False,0.0,0.0,-4.0551620713231735e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-30,4.606256014380524,5.16097190225511,-0.7408676241289909,0.7826590229603019,-1.0059932860530465,False,False,0.0,False,False,0.0,0.0,-1.4694182967369702e-05,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-05-31,4.606256014380524,5.16097190225511,-0.7408584703118127,0.7827062655535566,-1.0064148697273028,False,False,0.0,False,False,0.0,0.0,5.604232716834332e-06,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-01,4.606256014380524,5.16097190225511,-0.7408239133899487,0.7828846128563254,-0.9961772055128428,False,False,0.0,False,False,0.0,0.0,2.1157198766849206e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-02,4.606256014380524,5.16097190225511,-0.7407704398803824,0.7831605881367123,-0.9766903618056948,False,False,0.0,False,False,0.0,0.0,3.2739800010815446e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-03,4.606256014380524,5.16097190225511,-0.7407033866587831,0.7835066479293418,-0.9542186825615107,False,False,0.0,False,False,0.0,0.0,4.105582770375754e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-04,4.606256014380524,5.16097190225511,-0.7406270795543912,0.7839004667510507,-0.9271802388971185,False,False,0.0,False,False,0.0,0.0,4.67240445014711e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-05,4.606256014380524,5.16097190225511,-0.7405449758288521,0.7843242017716281,-0.8970697203572179,False,False,0.0,False,False,0.0,0.0,5.02759346701358e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-06,4.606256014380524,5.16097190225511,-0.740459799784327,0.784763792944168,-0.8643465762282868,False,False,0.0,False,False,0.0,0.0,5.215997918301363e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-07,4.606256014380524,5.16097190225511,-0.7403736659645135,0.7852083271680592,-0.8286219673449997,False,False,0.0,False,False,0.0,0.0,5.2749282526415456e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-08,4.606256014380524,5.16097190225511,-0.7402881876616988,0.7856494782871382,-0.8017236509306727,False,False,0.0,False,False,0.0,0.0,5.235057726842031e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-09,4.606256014380524,5.16097190225511,-0.7402045703895026,0.7860810246794863,-0.7673013548316252,False,False,0.0,False,False,0.0,0.0,5.121342501221129e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-10,4.606256014380524,5.16097190225511,-0.740123691080324,0.7864984405216302,-0.7339373241727729,False,False,0.0,False,False,0.0,0.0,4.953894718690569e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-11,4.606256014380524,5.16097190225511,-0.7400461643266224,0.7868985539191575,-0.7014756848719701,False,False,0.0,False,False,0.0,0.0,4.748774658629026e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-12,4.606256014380524,5.16097190225511,-0.739972397211458,0.7872792639278314,-0.670073972953971,False,False,0.0,False,False,0.0,0.0,4.518688317585464e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-13,4.606256014380524,5.16097190225511,-0.7399026343012417,0.7876393083472775,-0.6398640384563756,False,False,0.0,False,False,0.0,0.0,4.273588829106423e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-14,4.606256014380524,5.16097190225511,-0.739836994289724,0.7879780746023837,-0.6109531428457025,False,False,0.0,False,False,0.0,0.0,4.021186892350011e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-15,4.606256014380524,5.16097190225511,-0.7397754996421992,0.7882954467503982,-0.5834241463273753,False,False,0.0,False,False,0.0,0.0,3.76737878145553e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-16,4.606256014380524,5.16097190225511,-0.7397181004267708,0.7885916824884363,-0.5573358150601035,False,False,0.0,False,False,0.0,0.0,3.516601841672572e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-17,4.606256014380524,5.16097190225511,-0.7396646933554982,0.7888673148826553,-0.5327237112936442,False,False,0.0,False,False,0.0,0.0,3.272127488531155e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-18,4.620756756501201,5.16097190225511,-0.7396565110507078,0.803410285648452,0.5277271067236088,False,True,0.0,False,False,0.0,0.0,0.001723488131628028,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-19,4.617370152817487,5.16097190225511,-0.739673216221539,0.7999374670474553,0.2785629504140479,False,False,0.0,False,False,0.0,0.0,-0.0004117249291363684,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-20,4.641063472842461,5.16097190225511,-0.7397757044314579,0.823101848300726,1.9595340252768139,False,False,0.0,False,False,0.0,0.0,0.0027384220978885466,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-21,4.641952304482734,5.16097190225511,-0.739944445043408,0.8231198143839555,1.949677714140732,False,False,0.0,False,False,0.0,0.0,2.1234535171106326e-06,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-22,4.643813485937472,5.16097190225511,-0.7401663305198796,0.8238358511291053,1.9885079960113141,False,False,0.0,False,False,0.0,0.0,8.460000192994516e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-23,4.64538205025216,5.16097190225511,-0.740429770087679,0.8240448112364382,1.9895691136496658,False,False,0.0,False,False,0.0,0.0,2.4680174243856964e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-24,4.644654550394295,5.16097190225511,-0.7407188958994515,0.8218251411877979,1.81893751350364,False,False,0.0,False,False,0.0,0.0,-0.00026214044918544725,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-25,4.632520057481289,5.16097190225511,-0.7409894092844844,0.808294536295453,0.8519104877485182,False,False,0.0,False,False,0.0,0.0,-0.001599977765261976,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-26,4.625899468050021,5.16097190225511,-0.7412232486306449,0.8004671085690096,0.2942877836587835,False,False,0.0,False,False,0.0,0.0,-0.0009261768306084963,-0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-27,4.6287841255277264,5.16097190225511,-0.7414336384438307,0.8022659501323424,0.42266664502000895,False,False,0.0,False,False,0.0,0.0,0.0002127471614038419,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-28,4.640680277055322,5.16097190225511,-0.7416560026333281,0.8130144863258746,1.1846993240499568,False,False,0.0,False,False,0.0,0.0,0.0012692603853805332,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-29,4.642476791751234,5.16097190225511,-0.7418891865775119,0.813607545237796,1.2213429441825134,False,False,0.0,False,False,0.0,0.0,7.000763624134674e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-06-30,4.644036057977584,5.16097190225511,-0.7421314923290125,0.8139162782888971,1.2372563600919497,False,False,0.0,False,False,0.0,0.0,3.6432307478800375e-05,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-07-01,4.667198286090805,5.16097190225511,-0.742441127218369,0.8354804894381918,2.7261510477675466,False,False,0.0,True,False,-1.0,-1.0,0.0025372895719113614,0.0,1.4778865121328846,1.4778865121328846,1.1522727099636478,0.0117
2008-07-02,4.667198286090805,5.16097190225511,-0.7427976442595385,0.8336405150060404,2.5625959114266554,False,False,0.0,False,False,-1.0,-1.0,-0.00021644832762824625,0.00021644832762824625,1.4781029604605127,1.4781029604605127,1.1522727099636478,0.0117
2008-07-03,4.658889082714257,5.157929047739648,-0.7431674404252974,0.8256841544102915,1.9916247853313482,False,False,0.0,False,False,-1.0,-1.0,-0.0009369138619315524,0.0009369138619315524,1.4790398743224444,1.4790398743224444,1.1522727099636478,0.0117
2008-07-04,4.663060144472876,5.163254313924591,-0.7435436650708457,0.8239551082045304,1.8559038990100145,False,False,0.0,False,False,-1.0,-1.0,-0.00020336539799034435,0.00020336539799034435,1.4792432397204347,1.4792432397204347,1.1522727099636478,0.0117
2008-07-05,4.667236754037798,5.169095557280072,-0.7439200629617481,0.821842861610715,1.6975673808121545,False,False,0.0,False,False,-1.0,-1.0,-0.00024813088709453796,0.00024813088709453796,1.4794913706075292,1.4794913706075292,1.1522727099636478,0.0117
2008-07-06,4.671331411742764,5.174637569284601,-0.7442920725032639,0.8198896908466762,1.5529922948644084,False,False,0.0,False,False,-1.0,-1.0,-0.00022917080316955861,0.00022917080316955861,1.4797205414106986,1.4797205414106986,1.1522727099636478,0.0117
2008-07-07,4.675204984592785,5.179757226474496,-0.7446563013268811,0.8180661265551024,1.4272907638512877,False,False,0.0,False,False,-1.0,-1.0,-0.00021372372295437486,0.00021372372295437486,1.4799342651336531,1.4799342651336531,1.1522727099636478,0.0117
2008-07-08,4.660558389384213,5.163100499044218,-0.7449994160780169,0.8140515324441524,1.1534074610813279,False,False,0.0,False,False,-1.0,-1.0,-0.00047191293292179424,0.00047191293292179424,1.480406178066575,1.480406178066575,1.1522727099636478,0.0117
2008-07-09,4.654716059382644,5.160564261948784,-0.745309989392454,0.8084959640505187,0.7767422441474243,False,False,0.0,False,False,-1.0,-1.0,-0.0006535243051499069,0.0006535243051499069,1.481059702371725,1.481059702371725,1.1522727099636478,0.0117
2008-07-10,4.671838876891933,5.180033523802597,-0.7456016862870947,0.8095971465210354,0.8517706248024015,False,False,0.0,False,False,-1.0,-1.0,0.00012903352114808554,-0.00012903352114808554,1.4809306688505768,1.4809306688505768,1.1522727099636478,0.0117
2008-07-11,4.676990675034217,5.187593900133206,-0.7458741106401663,0.8076986884100106,0.7260710411049984,False,False,0.0,False,False,-1.0,-1.0,-0.00022213846489561908,0.00022213846489561908,1.4811528073154723,1.4811528073154723,1.1522727099636478,0.0117
2008-07-12,4.674271826946997,5.191946572432182,-0.7461110212871861,0.8005032673211163,0.23981456359194078,False,False,0.0,False,False,-1.0,-1.0,-0.0008417626454124748,0.0008417626454124748,1.4819945699608847,1.4819945699608847,1.1522727099636478,0.0117
2008-07-13,4.6781096860302505,5.195623416567402,-0.7463201751760097,0.800511107629089,0.24381126807268017,False,False,0.0,False,False,-1.0,-1.0,9.163832765573644e-07,-9.163832765573644e-07,1.4819936535776081,1.4819936535776081,1.1522727099636478,0.0117
2008-07-14,4.681656572668569,5.198890518875009,-0.746508022923239,0.8006430900288133,0.2561222377856435,False,False,0.0,False,False,-1.0,-1.0,1.5413696764190835e-05,-1.5413696764190835e-05,1.481978239880844,1.481978239880844,1.1522727099636478,0.0117
2008-07-15,4.6641562667254135,5.188239018393539,-0.7466479602566394,0.7903681863179686,-0.4452171601739566,False,False,0.0,False,True,0.0,0.0,-0.001203439995986288,0.001203439995986288,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-16,4.689145618554499,5.207459633984748,-0.7467810805094623,0.8003132863779596,0.23875262896173557,False,True,0.0,False,False,0.0,0.0,0.0011593758012800094,0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-17,4.69485572550295,5.210009309319964,-0.7469180727030471,0.8034056134207486,0.4517333255788858,False,False,0.0,False,False,0.0,0.0,0.00036014638906207936,0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-18,4.691528563973458,5.206285377664081,-0.7470539999410132,0.8021522477550982,0.3648195607184145,False,False,0.0,False,False,0.0,0.0,-0.0001460645098797968,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-19,4.729827659462476,5.2344258589790735,-0.7472403421120879,0.8184534898385936,1.4758062101598965,False,False,0.0,False,False,0.0,0.0,0.001886455426677485,0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-20,4.729827659462476,5.2344258589790735,-0.7474631674044062,0.8172871273664479,1.3880989746006736,False,False,0.0,False,False,0.0,0.0,-0.00013495866483504896,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-21,4.729827659462476,5.2344258589790735,-0.7477106816171194,0.815991532570957,1.2963008436143593,False,False,0.0,False,False,0.0,0.0,-0.00014988954076815202,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-22,4.729827659462476,5.2344258589790735,-0.7479731764789325,0.8146175226784336,1.2146508014816402,False,False,0.0,False,False,0.0,0.0,-0.00015893625047192018,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-23,4.729827659462476,5.2344258589790735,-0.7482428536251048,0.8132059176509339,1.1274726907128536,False,False,0.0,False,False,0.0,0.0,-0.0001632583459392838,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-24,4.729827659462476,5.2344258589790735,-0.748513592740256,0.811788753825549,1.0370521153697667,False,False,0.0,False,False,0.0,0.0,-0.0001638743862103665,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-25,4.729827659462476,5.2344258589790735,-0.7487807051556713,0.8103905736910448,0.9454840022273311,False,False,0.0,False,False,0.0,0.0,-0.0001616530625073843,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-26,4.729827659462476,5.2344258589790735,-0.7490406964344273,0.8090296686184155,0.8570535758022533,False,False,0.0,False,False,0.0,0.0,-0.00015731868741552708,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-27,4.729827659462476,5.2344258589790735,-0.7492910501640252,0.8077192105823161,0.7665139177796886,False,False,0.0,False,False,0.0,0.0,-0.00015146413700810915,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-28,4.729827659462476,5.2344258589790735,-0.7495300381733231,0.8064682455664616,0.6789364992527498,False,False,0.0,False,False,0.0,0.0,-0.0001445669676674407,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-29,4.729827659462476,5.2344258589790735,-0.7497565582228854,0.805282543161455,0.5951213293431662,False,False,0.0,False,False,0.0,0.0,-0.0001370061627489799,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-30,4.729827659462476,5.2344258589790735,-0.7499699978798825,0.8041653091015379,0.5158801121253144,False,False,0.0,False,False,0.0,0.0,-0.0001290780832337685,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-07-31,4.729827659462476,5.2344258589790735,-0.7501701221050935,0.8031177736820854,0.4413681162408306,False,False,0.0,False,False,0.0,0.0,-0.00012101090233568468,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-08-01,4.729827659462476,5.2344258589790735,-0.7503569816034358,0.8021396714919669,0.37296319288586716,False,False,0.0,False,False,0.0,0.0,-0.00011297723618998332,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
2008-08-02,4.729827659462476,5.2344258589790735,-0.7505308389295071,0.8012296282086062,0.31027021589171366,False,False,0.0,False,False,0.0,0.0,-0.0001051049366094806,-0.0,1.4831816798768305,1.4831816798768305,1.1522727099636478,0.0117
