Date,NG_CT_pair,DC_SI_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SI_pair_NG_CT_pair_pair,sharpe,CAGR
2001-10-16,2.2634432200446235,3.6202929971070184,-0.4679050256023792,0.5694899325451501,-0.42989210675991646,False,False,1.0,False,False,0.0,1.0,0.004961146775537524,0.004961146775537524,1.7237749472080863,1.7237749472080863,1.5526602845658302,0.0198
2001-10-17,2.297344237513279,3.6202929971070184,-0.46733415973593884,0.6054576517123671,0.9001957782507203,False,True,0.0,False,False,0.0,0.0,0.0090162040654583,0.0090162040654583,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-18,2.279824344421004,3.6202929971070184,-0.4668721194009918,0.5896104800090813,0.31070045955110664,False,False,0.0,False,False,0.0,0.0,-0.003991692490018718,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-19,2.2879286436341357,3.6202929971070184,-0.4665281338921643,0.5989601075509279,0.6539587738230679,False,False,0.0,False,False,0.0,0.0,0.002350985484244041,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-20,2.302314736037705,3.6202929971070184,-0.4663273397959384,0.6140731334149243,1.2068442541745987,False,False,0.0,False,False,0.0,0.0,0.0037871977191705148,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-21,2.3047121015594145,3.6202929971070184,-0.46625079428926125,0.6167476160984171,1.2976941904688029,False,False,0.0,False,False,0.0,0.0,0.0006698470625412373,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-22,2.306849124758965,3.6202929971070184,-0.4662808952084788,0.6187756651509178,1.3637597771132095,False,False,0.0,False,False,0.0,0.0,0.0005076566590894244,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-23,2.305884544896947,3.6202929971070184,-0.46639270845742875,0.6174062885667424,1.3052937366241504,False,False,0.0,False,False,0.0,0.0,-0.00034282729244190124,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-24,2.2870287237014626,3.6202929971070184,-0.4665108347949296,0.5981228154188298,0.5945986159632176,False,False,0.0,False,False,0.0,0.0,-0.004850047833480001,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-25,2.3122306395973893,3.6202929971070184,-0.46670902227940825,0.6226072345525842,1.483142088410645,False,False,0.0,False,False,0.0,0.0,0.006118268897521342,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-26,2.29768104035056,3.6202929971070184,-0.4669246958083968,0.6072768339390964,0.9183209228399961,False,False,0.0,False,False,0.0,0.0,-0.0038440503813038413,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-27,2.3186872943508305,3.6202929971070184,-0.4672148388599866,0.6272326850815371,1.6348114869781691,False,False,0.0,False,False,0.0,0.0,0.00497634538179951,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-28,2.3199259512739308,3.6202929971070184,-0.4675645596800579,0.6272052501687906,1.6268832433450653,False,False,0.0,False,False,0.0,0.0,-6.837111543379076e-06,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-29,2.3208479059184413,3.6202929971070184,-0.46796037838455545,0.6266942251292846,1.6008675938475876,False,False,0.0,False,False,0.0,0.0,-0.00012727891346239932,-0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-30,2.341171362513168,3.6202929971070184,-0.46844844935873525,0.645250721794097,2.2512928570287185,False,False,0.0,True,False,-1.0,-1.0,0.004596500810473335,0.0,1.7327911512735448,1.7327911512735448,1.5526602845658302,0.0198
2001-10-31,2.3388907802043244,3.6202929971070184,-0.4689976332123634,0.6409819330258393,2.0810263645325615,False,False,0.0,False,False,-1.0,-1.0,-0.0010574685796394992,0.0010574685796394992,1.7338486198531844,1.7338486198531844,1.5526602845658302,0.0198
2001-11-01,2.3633776938849804,3.6202929971070184,-0.46966097527633716,0.6630673540776046,2.8302403322076795,False,False,0.0,False,False,-1.0,-1.0,0.0054348219815727496,-0.0054348219815727496,1.7284137978716116,1.7284137978716116,1.5526602845658302,0.0198
2001-11-02,2.369126841027438,3.6202929971070184,-0.47042446467059534,0.6660524459126638,2.8929662950225494,False,False,0.0,False,False,-1.0,-1.0,0.0007330413361121235,-0.0007330413361121235,1.7276807565354995,1.7276807565354995,1.5526602845658302,0.0198
2001-11-03,2.3615395668459502,3.6202929971070184,-0.4712370421863539,0.6555234030412684,2.4981042291343023,False,False,0.0,False,False,-1.0,-1.0,-0.0025885429896030324,0.0025885429896030324,1.7302692995251023,1.7302692995251023,1.5526602845658302,0.0198
2001-11-04,2.358731491720381,3.6202929971070184,-0.47207144735920814,0.6496945367116653,2.2742729561268042,False,False,0.0,False,False,-1.0,-1.0,-0.0014329395603356228,0.0014329395603356228,1.731702239085438,1.731702239085438,1.5526602845658302,0.0198
2001-11-05,2.3556714782878108,3.6202929971070184,-0.47290505639415703,0.6436166143275446,2.0475400544902143,False,False,0.0,False,False,-1.0,-1.0,-0.001494181730219765,0.001494181730219765,1.7331964208156578,1.7331964208156578,1.5526602845658302,0.0198
2001-11-06,2.32856071965258,3.6202929971070184,-0.4736508241734968,0.6138059578233022,1.0276868885131492,False,False,0.0,False,False,-1.0,-1.0,-0.0073728247624439466,0.0073728247624439466,1.7405692455781017,1.7405692455781017,1.5526602845658302,0.0198
2001-11-07,2.3277068854473923,3.6202929971070184,-0.4743157433285855,0.6105449214573042,0.9133302751447353,False,False,0.0,False,False,-1.0,-1.0,-0.0008062155999078836,0.0008062155999078836,1.7413754611780097,1.7413754611780097,1.5526602845658302,0.0198
2001-11-08,2.3502916944227983,3.6202929971070184,-0.47497317426151725,0.6307496378301358,1.589370776975762,False,False,0.0,False,False,-1.0,-1.0,0.004964506564375105,-0.004964506564375105,1.7364109546136346,1.7364109546136346,1.5526602845658302,0.0198
2001-11-09,2.3606529656337143,3.6202929971070184,-0.4756468072289775,0.638672160326335,1.8426519113940116,False,False,0.0,False,False,-1.0,-1.0,0.001940542047290455,-0.001940542047290455,1.7344704125663442,1.7344704125663442,1.5526602845658302,0.0198
2001-11-10,2.364307802280967,3.6202929971070184,-0.4763362996399648,0.6398308324265323,1.8659134693513197,False,False,0.0,False,False,-1.0,-1.0,0.00028337810982213683,-0.00028337810982213683,1.734187034456522,1.734187034456522,1.5526602845658302,0.0198
2001-11-11,2.3616526515318244,3.6202929971070184,-0.4770233531772197,0.6346883465678279,1.6809019103409626,False,False,0.0,False,False,-1.0,-1.0,-0.001257756819340632,0.001257756819340632,1.7354447912758626,1.7354447912758626,1.5526602845658302,0.0198
2001-11-12,2.35894502081663,3.6202929971070184,-0.4776932633661,0.6295554446871396,1.4993771302915293,False,False,0.0,False,False,-1.0,-1.0,-0.001255499460470386,0.001255499460470386,1.7367002907363331,1.7367002907363331,1.5526602845658302,0.0198
2001-11-13,2.334649375484471,3.6202929971070184,-0.47827373966818515,0.603158305063555,0.6188471136987376,False,False,0.0,False,False,-1.0,-1.0,-0.00649193995504181,0.00649193995504181,1.743192230691375,1.743192230691375,1.5526602845658302,0.0198
2001-11-14,2.3831292197654705,3.6202929971070184,-0.47891246456957154,0.6493257780569877,2.1309479250456094,False,False,0.0,True,False,-1.0,-1.0,0.011214046181873601,-0.011214046181873601,1.7319781845095013,1.7319781845095013,1.5526602845658302,0.0198
2001-11-15,2.3668580450765155,3.6202929971070184,-0.4795452212431526,0.6307638388137944,1.507882280708694,False,False,0.0,False,False,-1.0,-1.0,-0.004524044664944493,0.004524044664944493,1.7365022291744459,1.7365022291744459,1.5526602845658302,0.0198
2001-11-16,2.329317235144152,3.6202929971070184,-0.48006130623479065,0.5913546500002913,0.21021668229303228,False,False,0.0,False,False,-1.0,-1.0,-0.009689323222101899,0.009689323222101899,1.7461915523965477,1.7461915523965477,1.5526602845658302,0.0198
2001-11-17,2.346210198507645,3.6202929971070184,-0.48052553503857465,0.6065669690763902,0.7072298219145977,False,False,0.0,False,False,-1.0,-1.0,0.0037231680833379036,-0.0037231680833379036,1.7424683843132098,1.7424683843132098,1.5526602845658302,0.0198
2001-11-18,2.34443885808606,3.6202929971070184,-0.4809382585447534,0.6033014486356443,0.5970583901892476,False,False,0.0,False,False,-1.0,-1.0,-0.0007992802549528595,0.0007992802549528595,1.7432676645681626,1.7432676645681626,1.5526602845658302,0.0198
2001-11-19,2.342771740217791,3.6202929971070184,-0.48130061168302096,0.6003225062384259,0.4968343004094548,False,False,0.0,False,False,-1.0,-1.0,-0.0007291998195529295,0.0007291998195529295,1.7439968643877155,1.7439968643877155,1.5526602845658302,0.0198
2001-11-20,2.3518773822927392,3.6202929971070184,-0.48164398936629377,0.6081850204912587,0.7515153788328858,False,False,0.0,False,False,-1.0,-1.0,0.0019197608010876831,-0.0019197608010876831,1.7420771035866278,1.7420771035866278,1.5526602845658302,0.0198
2001-11-21,2.353773582204152,3.6202929971070184,-0.4819737097380013,0.608887536049975,0.7708715992889322,False,False,0.0,False,False,-1.0,-1.0,0.00017140129271913954,-0.00017140129271913954,1.7419057022939088,1.7419057022939088,1.5526602845658302,0.0198
2001-11-22,2.3532815168671433,3.6202929971070184,-0.4822875579978798,0.6072592480555741,0.7140664722230948,False,False,0.0,False,False,-1.0,-1.0,-0.0003972108629981334,0.0003972108629981334,1.742302913156907,1.742302913156907,1.5526602845658302,0.0198
2001-11-23,2.3513114450842445,3.6202929971070184,-0.4825798412684187,0.6042310251951719,0.611976698767333,False,False,0.0,False,False,-1.0,-1.0,-0.0007388807513216843,0.0007388807513216843,1.7430417939082286,1.7430417939082286,1.5526602845658302,0.0198
2001-11-24,2.3493351520311783,3.6202929971070184,-0.4828462172263048,0.6012903731271728,0.5130003972836444,False,False,0.0,False,False,-1.0,-1.0,-0.000717690845751744,0.000717690845751744,1.7437594847539803,1.7437594847539803,1.5526602845658302,0.0198
2001-11-25,2.3473696799281134,3.6202929971070184,-0.48308351792633236,0.5984658029615897,0.4182352753776177,False,False,0.0,False,False,-1.0,-1.0,-0.0006895462733022207,0.0006895462733022207,1.7444490310272824,1.7444490310272824,1.5526602845658302,0.0198
2001-11-26,2.345429268540701,3.6202929971070184,-0.483289588634493,0.5957793552325144,0.32830951655120044,False,False,0.0,False,False,-1.0,-1.0,-0.0006560185065487383,0.0006560185065487383,1.7451050495338314,1.7451050495338314,1.5526602845658302,0.0198
2001-11-27,2.3351512368348426,3.6202929971070184,-0.4834400410032849,0.5849566418695205,-0.026946707681747915,False,False,0.0,False,True,0.0,0.0,-0.002649154761574978,0.002649154761574978,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-11-28,2.3408456613328013,3.6202929971070184,-0.4835599512660793,0.5902169560828032,0.14250245550839868,False,True,0.0,False,False,0.0,0.0,0.001285676932561644,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-11-29,2.3234969361128592,3.6202929971070184,-0.48360628194124766,0.572700500243998,-0.43324307487903846,False,False,0.0,False,True,0.0,0.0,-0.004299262286624514,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-11-30,2.368830363253935,3.6202929971070184,-0.48371785778670523,0.6176299901331175,1.0345271441736972,False,True,0.0,False,False,0.0,0.0,0.010905134637090913,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-01,2.386461048500492,3.6202929971070184,-0.48392910425864505,0.6344959012566469,1.5758300239254768,False,False,0.0,False,False,0.0,0.0,0.0040754408380831155,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-02,2.386461048500492,3.6233951673974327,-0.48421463942481224,0.6319600640255367,1.4824523239704688,False,False,0.0,False,False,0.0,0.0,-0.0006123787687297562,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-03,2.386461048500492,3.6269186802082256,-0.48455318491452726,0.6290260505796024,1.377502038407816,False,False,0.0,False,False,0.0,0.0,-0.0007080325889130681,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-04,2.386461048500492,3.6185587064493103,-0.4849397126142173,0.6316782293172893,1.4536803960284084,False,False,0.0,False,False,0.0,0.0,0.0006404304654413904,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-05,2.386461048500492,3.6347488549767566,-0.48534379683722106,0.6223582386763309,1.1440695658147968,False,False,0.0,False,False,0.0,0.0,-0.0022454757857214144,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-06,2.386461048500492,3.6304576445584984,-0.4857621946179474,0.6229219756122515,1.1552500729825705,False,False,0.0,False,False,0.0,0.0,0.00013584022154966937,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-07,2.386461048500492,3.627492940957993,-0.48619064501723425,0.6228079157406612,1.144563203297803,False,False,0.0,False,False,0.0,0.0,-2.7483550237083233e-05,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-08,2.386461048500492,3.6259946302119617,-0.4866240419442405,0.6219648854786353,1.1106052428149478,False,False,0.0,False,False,0.0,0.0,-0.00020309297809329745,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-09,2.386461048500492,3.629953904180669,-0.4870525737806306,0.6184826567642483,0.9923536059097458,False,False,0.0,False,False,0.0,0.0,-0.000838194602299592,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-10,2.386461048500492,3.633816396021349,-0.4874683926872777,0.6150904106112887,0.8778825119152097,False,False,0.0,False,False,0.0,0.0,-0.0008158690415641063,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-11,2.386461048500492,3.6415817805306734,-0.4878608718838665,0.6098757860143944,0.705680023574929,False,False,0.0,False,False,0.0,0.0,-0.0012525982675552936,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-12,2.386461048500492,3.6398701686767456,-0.48823174595655716,0.6093608809922562,0.6851668057428011,False,False,0.0,False,False,0.0,0.0,-0.00012366937710882125,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-13,2.386461048500492,3.645162942476602,-0.4885748227402241,0.6055262100207521,0.5582525345805666,False,False,0.0,False,False,0.0,0.0,-0.0009201599933148417,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-14,2.386461048500492,3.6451243435915552,-0.4888913662190156,0.604391228123824,0.5185453626566239,False,False,0.0,False,False,0.0,0.0,-0.00027227383762517225,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-15,2.386461048500492,3.6338322574297677,-0.4891962822206003,0.6088038179525581,0.657074904766884,False,False,0.0,False,False,0.0,0.0,0.0010596696666701105,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-16,2.386461048500492,3.637235206151456,-0.4894844581310476,0.6060909445222773,0.5664185743338023,False,False,0.0,False,False,0.0,0.0,-0.0006510639214807203,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-17,2.386461048500492,3.640585038256234,-0.48975194217149315,0.6034774553740216,0.4793514430156985,False,False,0.0,False,False,0.0,0.0,-0.0006268194862603675,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-18,2.386461048500492,3.643356468718381,-0.4899963632167778,0.6012296289261632,0.4043678181225202,False,False,0.0,False,False,0.0,0.0,-0.0005388284167782441,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-19,2.386461048500492,3.6380771172464086,-0.4902260151926295,0.6029810003492961,0.45805637077645756,False,False,0.0,False,False,0.0,0.0,0.0004199990797326281,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-20,2.386461048500492,3.6586303345316256,-0.49041519762923885,0.5922131299388365,0.10956421838897144,False,False,0.0,False,False,0.0,0.0,-0.0025756087054360157,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-21,2.386461048500492,3.647444696320548,-0.4905836953186185,0.597084150909261,0.26450197511381257,False,False,0.0,False,False,0.0,0.0,0.0011664774910586497,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-22,2.386461048500492,3.639380362698279,-0.49074423242446524,0.600456125907453,0.37083491170621896,False,False,0.0,False,False,0.0,0.0,0.000808149190802924,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-23,2.386461048500492,3.642393430731072,-0.49089269783677486,0.59843671070597,0.3036532078078609,False,False,0.0,False,False,0.0,0.0,-0.00048375189145775406,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-24,2.386461048500492,3.645357059356873,-0.49102595093782536,0.5964961319218685,0.23923090286582324,False,False,0.0,False,False,0.0,0.0,-0.00046465058888331726,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-25,2.386461048500492,3.6482102478593497,-0.49114170938530827,0.5946728311698517,0.17878416098291758,False,False,0.0,False,False,0.0,0.0,-0.00043637912341117004,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-26,2.386461048500492,3.650916859179002,-0.49123844274055584,0.5929903360221576,0.1230511506889848,False,False,0.0,False,False,0.0,0.0,-0.00040251737203005105,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-27,2.386461048500492,3.643105545933196,-0.4913293525516058,0.5964963593399704,0.23432492315051054,False,False,0.0,False,False,0.0,0.0,0.0008394793869305891,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-28,2.386461048500492,3.656931711100142,-0.4913957803067533,0.589460236795927,0.006272075391573131,False,False,0.0,False,False,0.0,0.0,-0.0016818899703554405,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-29,2.386461048500492,3.6551045982111,-0.49144413934412773,0.590181315019874,0.028377271499893615,False,False,0.0,False,False,0.0,0.0,0.0001723937153967113,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-30,2.386461048500492,3.6573112572558184,-0.49147426761726404,0.5889866768923133,-0.011196822607119562,False,False,0.0,False,True,0.0,0.0,-0.00028552977223766067,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2001-12-31,2.386461048500492,3.6593568564185976,-0.49148642258780206,0.5879368381671699,-0.04599020674819186,False,False,0.0,False,False,0.0,0.0,-0.00025085840456125344,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-01,2.386461048500492,3.6621880423678,-0.49147984254357463,0.5865694460726036,-0.0908956798961158,False,False,0.0,False,False,0.0,0.0,-0.0003266308905588804,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-02,2.386461048500492,3.663980158037487,-0.4914555809026465,0.5857775515164079,-0.11713914480354048,False,False,0.0,False,False,0.0,0.0,-0.0001891252015767528,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-03,2.386461048500492,3.6731031597769817,-0.4914037509001133,0.5814843783430248,-0.25600178366153437,False,False,0.0,False,False,0.0,0.0,-0.0010242722095743521,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-04,2.386461048500492,3.6640414820250364,-0.4913437886017567,0.586157025128315,-0.10580667384804011,False,False,0.0,False,False,0.0,0.0,0.0011160518216514663,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-05,2.386461048500492,3.6594877527603495,-0.49128484025464636,0.5886101924717886,-0.027483232490310042,False,False,0.0,False,False,0.0,0.0,0.0005862773615939569,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-06,2.386461048500492,3.6611141642750877,-0.49122495759226276,0.5880303984140294,-0.04704661806635137,False,False,0.0,False,False,0.0,0.0,-0.00013854457881310969,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-07,2.386461048500492,3.662719598835765,-0.4911626325761736,0.5874700479479709,-0.06592209164694836,False,False,0.0,False,False,0.0,0.0,-0.00013388051266416862,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-08,2.386461048500492,3.661787122225821,-0.49110046105061994,0.5881557045061683,-0.044596440037189065,False,False,0.0,False,False,0.0,0.0,0.0001638458384265141,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-09,2.386461048500492,3.6670803841885298,-0.4910312673165486,0.5858099201007421,-0.1209976366602936,False,False,0.0,False,False,0.0,0.0,-0.0005602392069569095,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-10,2.386461048500492,3.658865612959393,-0.49096943114299013,0.5900698798771706,0.01568926161640762,False,True,0.0,False,False,0.0,0.0,0.001018434205968141,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-11,2.386461048500492,3.661875840868666,-0.49090972088373613,0.5888106015487584,-0.02587906305133981,False,False,0.0,False,True,0.0,0.0,-0.0003009667237072783,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-12,2.386461048500492,3.6637078885994288,-0.4908497017834365,0.5881311239598384,-0.04863945096224032,False,False,0.0,False,False,0.0,0.0,-0.00016236834606491173,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-13,2.386461048500492,3.665176659185228,-0.4907879686712721,0.5876364411176143,-0.06537557274117373,False,False,0.0,False,False,0.0,0.0,-0.00011819571778301518,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-14,2.386461048500492,3.6665484437547655,-0.4907235570094733,0.5871993542336045,-0.08020464436750589,False,False,0.0,False,False,0.0,0.0,-0.0001044232766647144,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-15,2.386461048500492,3.69327823698581,-0.4906178189578785,0.574472935065915,-0.49111760230516355,False,False,0.0,False,False,0.0,0.0,-0.0030312190708589757,-0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-16,2.386461048500492,3.69327823698581,-0.49047917263026203,0.5749849945303389,-0.4739457521756542,False,False,0.0,False,False,0.0,0.0,0.00012197883196547442,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-17,2.386461048500492,3.69327823698581,-0.4903152124027939,0.5755905452701782,-0.4538257554588747,False,False,0.0,False,False,0.0,0.0,0.00014427040903870262,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-18,2.386461048500492,3.69327823698581,-0.4901326148720331,0.5762649287566646,-0.43156232463206085,False,False,0.0,False,False,0.0,0.0,0.00016069539622855044,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-19,2.386461048500492,3.69327823698581,-0.48993712700538633,0.5769869198401456,-0.40784556564747615,False,False,0.0,False,False,0.0,0.0,0.0001720691700412696,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-20,2.386461048500492,3.69327823698581,-0.4897336054077236,0.57773858172755,-0.3832565128130607,False,False,0.0,False,False,0.0,0.0,0.0001791725879613624,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-21,2.386461048500492,3.69327823698581,-0.489526085062692,0.5785050121015869,-0.35827607856207494,False,False,0.0,False,False,0.0,0.0,0.00018272631417513887,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-22,2.386461048500492,3.69327823698581,-0.4893178628101189,0.5792740348154715,-0.3332956339728359,False,False,0.0,False,False,0.0,0.0,0.0001833779808131529,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-23,2.386461048500492,3.69327823698581,-0.4891115857995727,0.5800358732093123,-0.30862805381998015,False,False,0.0,False,False,0.0,0.0,0.00018169784563146804,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-24,2.386461048500492,3.69327823698581,-0.4889093386978381,0.580782828028642,-0.2845184955535814,False,False,0.0,False,False,0.0,0.0,0.000178179867462477,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-25,2.386461048500492,3.69327823698581,-0.48871272590097903,0.5815089737923946,-0.26122844563611786,False,False,0.0,False,False,0.0,0.0,0.00017324604910258826,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-26,2.386461048500492,3.69327823698581,-0.48852294669774116,0.5822098811935454,-0.23826037987372833,False,False,0.0,False,False,0.0,0.0,0.0001672525730845876,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-27,2.386461048500492,3.69327823698581,-0.4883408624674212,0.5828823689186846,-0.21501590210393737,False,False,0.0,False,False,0.0,0.0,0.00016049674198362674,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-28,2.386461048500492,3.69327823698581,-0.4881670557336549,0.5835242855459453,-0.19134455313853532,False,False,0.0,False,False,0.0,0.0,0.00015322408044074134,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-29,2.386461048500492,3.69327823698581,-0.48800188135478456,0.5841343204847347,-0.16853286472629833,False,False,0.0,False,False,0.0,0.0,0.00014563519837636018,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-30,2.386461048500492,3.69327823698581,-0.48784551039812024,0.5847118419358797,-0.14662294879998403,False,False,0.0,False,False,0.0,0.0,0.0001378921820953334,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-01-31,2.386461048500492,3.69327823698581,-0.4876979673818068,0.5852567593470492,-0.1256736589842527,False,False,0.0,False,False,0.0,0.0,0.00013012439324362458,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-01,2.386461048500492,3.69327823698581,-0.4875591616185127,0.5857694076517916,-0.10505057632321552,False,False,0.0,False,False,0.0,0.0,0.00012243363038716488,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-02,2.386461048500492,3.69327823698581,-0.4874289133909412,0.5862504505960875,-0.08554373599102787,False,False,0.0,False,False,0.0,0.0,0.00011489865576368364,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-03,2.386461048500492,3.69327823698581,-0.48730697565186737,0.5867008005940761,-0.06751872262898069,False,False,0.0,False,False,0.0,0.0,0.00010757911875685942,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-04,2.386461048500492,3.69327823698581,-0.4871930518857656,0.587121552760095,-0.05375941419125528,False,False,0.0,False,False,0.0,0.0,0.00010051892381680471,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-05,2.386461048500492,3.69327823698581,-0.4870868107049577,0.5875139310010447,-0.0408355629057109,False,False,0.0,False,False,0.0,0.0,9.3749098149398e-05,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-06,2.386461048500492,3.69327823698581,-0.4869878976869723,0.5878792442977248,-0.028677657805423196,False,False,0.0,False,False,0.0,0.0,8.729021650139977e-05,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
2002-02-07,2.386461048500492,3.69327823698581,-0.4868959448954402,0.5882188515415203,-0.016657712706501328,False,False,0.0,False,False,0.0,0.0,8.115443888740343e-05,0.0,1.7477542042954064,1.7477542042954064,1.5526602845658302,0.0198
