Date,NG_CT_pair,DC_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SB_pair_NG_CT_pair_pair,sharpe,CAGR
2008-08-01,4.161060631076076,6.742178245701492,-0.5244293846637478,0.625264242389536,-0.647603768857444,False,False,0.0,False,False,0.0,0.0,0.00016929981790834967,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-02,4.161060631076076,6.738513859978051,-0.524257088798393,0.6283469720163612,-0.5551628022440241,False,False,0.0,False,False,0.0,0.0,0.0004006784590467627,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-03,4.161060631076076,6.744629637045769,-0.5240940164772149,0.6262405949454988,-0.6089593373242415,False,False,0.0,False,False,0.0,0.0,-0.0002737018883151445,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-04,4.161060631076076,6.750761103984322,-0.5239315081154907,0.6241241849381747,-0.6623046075539943,False,False,0.0,False,False,0.0,0.0,-0.000274929957246757,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-05,4.161060631076076,6.789039068028886,-0.5237139560570764,0.6055461229326209,-1.1752291417309342,False,False,0.0,False,False,0.0,0.0,-0.0024075527899846,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-06,4.161060631076076,6.7704349895780735,-0.5234888764815492,0.616813225090481,-0.845356811266625,False,False,0.0,False,False,0.0,0.0,0.0014622520090912115,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-07,4.161060631076076,6.763670838170098,-0.5232731916013885,0.6218130046455701,-0.6964694903029977,False,False,0.0,False,False,0.0,0.0,0.0006492960265863551,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-08,4.161060631076076,6.786185634413113,-0.5230336160956925,0.6116574192123441,-0.9708435814396984,False,False,0.0,False,False,0.0,0.0,-0.0013171173148714178,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-09,4.161060631076076,6.800112059446744,-0.522759284753958,0.6062389146329314,-1.1076812124582016,False,False,0.0,False,False,0.0,0.0,-0.0007022533957059047,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-10,4.161060631076076,6.802862753594137,-0.5224604428609113,0.6068339441112847,-1.0763940034649302,False,False,0.0,False,False,0.0,0.0,7.71234373815012e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-11,4.161060631076076,6.8052019536699575,-0.5221458545502689,0.6077526415899168,-1.0371921173477905,False,False,0.0,False,False,0.0,0.0,0.00011908913403274754,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-12,4.161060631076076,6.81566674695654,-0.5218091857847017,0.6045831152668169,-1.1095558640324321,False,False,0.0,False,False,0.0,0.0,-0.0004106913711050635,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-13,4.161060631076076,6.806497341049202,-0.5214779869046615,0.6116220997938067,-0.9050754383046065,False,False,0.0,False,False,0.0,0.0,0.0009129090579962992,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-14,4.161060631076076,6.797826816394752,-0.5211712794426211,0.6182285317462628,-0.7165657211423273,False,False,0.0,False,False,0.0,0.0,0.0008575446444602909,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-15,4.161060631076076,6.820293151015295,-0.5208525426558122,0.6086936017117384,-0.9618777524200861,False,False,0.0,False,False,0.0,0.0,-0.0012361469445582407,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-16,4.161060631076076,6.833308815213393,-0.5205104791607742,0.6042517854158103,-1.0663887874246885,False,False,0.0,False,False,0.0,0.0,-0.000575523635028668,-0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-17,4.161060631076076,6.833308815213393,-0.5201582736143708,0.6066585146808152,-0.9903161534577987,False,False,0.0,False,False,0.0,0.0,0.00031193582857926954,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-18,4.161060631076076,6.833308815213393,-0.5198058131979421,0.6090669855514119,-0.9181659605014798,False,False,0.0,False,False,0.0,0.0,0.00031225903309190135,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-19,4.161060631076076,6.833308815213393,-0.5194602951430982,0.6114280171213915,-0.8473222751706924,False,False,0.0,False,False,0.0,0.0,0.0003062022434235948,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-20,4.161060631076076,6.833308815213393,-0.5191267752729642,0.6137070613900271,-0.7786943794054669,False,False,0.0,False,False,0.0,0.0,0.0002956566953044945,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-21,4.161060631076076,6.833308815213393,-0.518808638221217,0.6158809901101772,-0.714142288259537,False,False,0.0,False,False,0.0,0.0,0.0002820997845132147,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-22,4.161060631076076,6.833308815213393,-0.5185079871451066,0.6179354317588661,-0.6509256116820386,False,False,0.0,False,False,0.0,0.0,0.0002666656404605544,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-23,4.161060631076076,6.833308815213393,-0.5182259591280736,0.619862616293795,-0.5973315425110035,False,False,0.0,False,False,0.0,0.0,0.0002502103114863829,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-24,4.161060631076076,6.833308815213393,-0.5179629759102639,0.6216596618343071,-0.5516787985879513,False,False,0.0,False,False,0.0,0.0,0.0002333685477293857,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-25,4.161060631076076,6.833308815213393,-0.517718940366673,0.6233272320655523,-0.50919083570814,False,False,0.0,False,False,0.0,0.0,0.00021660148650923697,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-26,4.161060631076076,6.833308815213393,-0.5174933885958268,0.6248684969695621,-0.46933774790979915,False,False,0.0,False,False,0.0,0.0,0.00020023571409549424,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-27,4.161060631076076,6.833308815213393,-0.5172856063367196,0.6262883373123644,-0.4320318402630788,False,False,0.0,False,False,0.0,0.0,0.00018449469429351607,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-28,4.161060631076076,6.833308815213393,-0.5170947171079104,0.6275927423623155,-0.4076634064853771,False,False,0.0,False,False,0.0,0.0,0.00016952371371374618,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-29,4.161060631076076,6.833308815213393,-0.5169197481713871,0.6287883591386492,-0.3802966397849168,False,False,0.0,False,False,0.0,0.0,0.00015540946835477406,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-30,4.161060631076076,6.833308815213393,-0.5167596792627843,0.6298821594228459,-0.35528791389658004,False,False,0.0,False,False,0.0,0.0,0.00014219530485065206,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-08-31,4.161060631076076,6.833308815213393,-0.516613478033816,0.6308811975695505,-0.3298113731838913,False,False,0.0,False,False,0.0,0.0,0.0001298929871276711,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-01,4.161060631076076,6.833308815213393,-0.5164801253243559,0.631792437814636,-0.30523422767240943,False,False,0.0,False,False,0.0,0.0,0.00011849171419064597,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-02,4.161060631076076,6.833308815213393,-0.5163586327065812,0.6326226343906596,-0.2822453874058451,False,False,0.0,False,False,0.0,0.0,0.00010796498136124227,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-03,4.161060631076076,6.833308815213393,-0.5162480542017194,0.6333782514627053,-0.2608171630836817,False,False,0.0,False,False,0.0,0.0,9.827576119987767e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-04,4.161060631076076,6.833308815213393,-0.5161474936397527,0.6340654128372551,-0.239274317622144,False,False,0.0,False,False,0.0,0.0,8.93803827675188e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-05,4.161060631076076,6.833308815213393,-0.5160561087937594,0.6346898737109576,-0.2221509972459882,False,False,0.0,False,False,0.0,0.0,8.123140775492718e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-06,4.161060631076076,6.833308815213393,-0.5159731131557073,0.6352570085360836,-0.2095654823209849,False,False,0.0,False,False,0.0,0.0,7.37797372783244e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-07,4.161060631076076,6.833308815213393,-0.5158977760144429,0.6357718104875985,-0.19655819083879356,False,False,0.0,False,False,0.0,0.0,6.697613148506939e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-08,4.161060631076076,6.833308815213393,-0.5158294213369963,0.6362388991075556,-0.16857593055716374,False,False,0.0,False,False,0.0,0.0,6.077228324531869e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-09,4.161060631076076,6.833308815213393,-0.5157674258311171,0.6366625335443832,-0.14110953656267144,False,False,0.0,False,False,0.0,0.0,5.512155510648642e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-10,4.161060631076076,6.833308815213393,-0.5157112164721935,0.6370466294522132,-0.11401879740836396,False,False,0.0,False,False,0.0,0.0,4.99794635950231e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-11,4.161060631076076,6.833308815213393,-0.5156602677050278,0.6373947781120108,-0.08761517721306443,False,False,0.0,False,False,0.0,0.0,4.530397542718574e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-12,4.161060631076076,6.833308815213393,-0.5156140984753915,0.6377102667158763,-0.057611986954015995,False,False,0.0,False,False,0.0,0.0,4.105566504092497e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-13,4.161060631076076,6.833308815213393,-0.5155722692039526,0.6379960990451337,-0.026619550131522313,False,False,0.0,False,False,0.0,0.0,3.719777114377597e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-14,4.161060631076076,6.833308815213393,-0.5155343787830368,0.6382550159923901,0.008907789864216323,False,True,0.0,False,False,0.0,0.0,3.369618092790713e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-15,4.161060631076076,6.833308815213393,-0.5155000616523993,0.638489515543688,0.04899890807227508,False,False,0.0,False,False,0.0,0.0,3.051936363314892e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-16,4.161060631076076,6.833308815213393,-0.5154689849919207,0.6387018719616835,0.09071909316959825,False,False,0.0,False,False,0.0,0.0,2.763826978735004e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-17,4.161060631076076,6.833308815213393,-0.5154408460554978,0.6388941540039932,0.13395164961640485,False,False,0.0,False,False,0.0,0.0,2.5026208337090784e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-18,4.161060631076076,6.833308815213393,-0.5154153696602856,0.6390682420799769,0.17852202733419054,False,False,0.0,False,False,0.0,0.0,2.2658710740239122e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-19,4.161060631076076,6.833308815213393,-0.5153923058380322,0.6392258442998933,0.2241995460362621,False,False,0.0,False,False,0.0,0.0,2.0513388682882695e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-20,4.161060631076076,6.833308815213393,-0.5153714276498781,0.6393685114070524,0.2707018359090489,False,False,0.0,False,False,0.0,0.0,1.8569790254582815e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-21,4.161060631076076,6.833308815213393,-0.515352529162179,0.6394976506096408,0.3177022696691459,False,False,0.0,False,False,0.0,0.0,1.680925802409086e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-22,4.161060631076076,6.833308815213393,-0.5153354235782774,0.6396145383469047,0.3648403465306843,False,False,0.0,False,False,0.0,0.0,1.5214791404182527e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-23,4.161060631076076,6.833308815213393,-0.5153199415193871,0.6397203320363976,0.41173460823579755,False,False,0.0,False,False,0.0,0.0,1.3770914907356029e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-24,4.161060631076076,6.833308815213393,-0.5153059294466612,0.639816080856475,0.4579972900992516,False,False,0.0,False,False,0.0,0.0,1.2463553297853791e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-25,4.161060631076076,6.833308815213393,-0.5152932482159034,0.6399027356224001,0.5032496136112609,False,False,0.0,False,False,0.0,0.0,1.1279914210434343e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-26,4.161060631076076,6.833308815213393,-0.5152817717561275,0.6399811578161536,0.5471364794747903,False,False,0.0,False,False,0.0,0.0,1.0208378484176843e-05,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-27,4.161060631076076,6.833308815213393,-0.5152713858631737,0.6400521278300291,0.5893393593945034,False,False,0.0,False,False,0.0,0.0,9.238398227683013e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-28,4.161060631076076,6.833308815213393,-0.515261987099775,0.6401163524828135,0.6295864073527677,False,False,0.0,False,False,0.0,0.0,8.360402465194948e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-29,4.161060631076076,6.833308815213393,-0.515253481793776,0.6401744718652731,0.6676591700879773,False,False,0.0,False,False,0.0,0.0,7.565710105291774e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-09-30,4.161060631076076,6.833308815213393,-0.5152457851265961,0.6402270655689604,0.7033956971779234,False,False,0.0,False,False,0.0,0.0,6.846449891311677e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-01,4.161060631076076,6.833308815213393,-0.5152388203044699,0.6402746583493921,0.7366902522893934,False,False,0.0,False,False,0.0,0.0,6.195486955987903e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-02,4.161060631076076,6.833308815213393,-0.5152325178054629,0.640317725271415,0.7674901427574163,False,False,0.0,False,False,0.0,0.0,5.606355566900526e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-03,4.161060631076076,6.833308815213393,-0.5152268146957364,0.6403566963813829,0.7957903777107922,False,False,0.0,False,False,0.0,0.0,5.073197653261802e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-04,4.161060631076076,6.833308815213393,-0.515221654009006,0.6403919609475102,0.8216269302938802,False,False,0.0,False,False,0.0,0.0,4.590706694351406e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-05,4.161060631076076,6.833308815213393,-0.5152169841835966,0.6404238713066457,0.8450693373328447,False,False,0.0,False,False,0.0,0.0,4.154076568227154e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-06,4.161060631076076,6.833308815213393,-0.5152127585519399,0.640452746352695,0.8662132542335429,False,False,0.0,False,False,0.0,0.0,3.7589549705152394e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-07,4.161060631076076,6.833308815213393,-0.515208934877776,0.640478874699066,0.8851734307981659,False,False,0.0,False,False,0.0,0.0,3.4014010354899054e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-08,4.161060631076076,6.833308815213393,-0.5152054749367175,0.6405025175448009,0.9020774162460377,False,False,0.0,False,False,0.0,0.0,3.077846808209557e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-09,4.161060631076076,6.833308815213393,-0.5152023441362048,0.6405239112715431,0.9170601606691786,False,False,0.0,False,False,0.0,0.0,2.785062242255457e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-10,4.161060631076076,6.833308815213393,-0.5151995111712205,0.6405432697961433,0.9302595670685017,False,False,0.0,False,False,0.0,0.0,2.520123419886549e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-11,4.161060631076076,6.833308815213393,-0.5151969477124565,0.6405607867015131,0.9418129664102248,False,False,0.0,False,False,0.0,0.0,2.2803837092419324e-06,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-12,4.1680937272837415,6.833308815213393,-0.5152134195423427,0.647481325808815,1.4533679925616387,False,False,0.0,False,False,0.0,0.0,0.000900091509729643,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-13,4.175385081105395,6.833308815213393,-0.5152629127746816,0.6544344770896329,1.94511362916666,False,False,0.0,False,False,0.0,0.0,0.0009034365918134199,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-14,4.195315736345199,6.833308815213393,-0.5153887526743459,0.6735052294337556,3.185238728592741,False,False,0.0,True,False,-1.0,-1.0,0.002471224616908017,0.0,2.098209205269711,2.098209205269711,1.386127958351953,0.0207
2008-10-15,4.201383679902227,6.833308815213393,-0.515583999842668,0.6782389887943427,3.324049569296152,False,False,0.0,False,False,-1.0,-1.0,0.0006128217974255633,-0.0006128217974255633,2.0975963834722857,2.0975963834722857,1.386127958351953,0.0207
2008-10-16,4.159086531732917,6.833308815213393,-0.5157131119485175,0.6350595777339803,0.43071014241679206,False,False,0.0,False,False,-1.0,-1.0,-0.0056200407739063155,0.0056200407739063155,2.1032164242461917,2.1032164242461917,1.386127958351953,0.0207
2008-10-17,4.204692957344209,6.833308815213393,-0.515913527282407,0.6792965034775014,3.2001847727197217,False,False,0.0,True,False,-1.0,-1.0,0.00572269263527075,-0.00572269263527075,2.0974937316109212,2.0974937316109212,1.386127958351953,0.0207
2008-10-18,4.2650722611873215,6.833308815213393,-0.5163233637109313,0.7368752684407833,5.734715853231555,False,False,0.0,False,False,-1.0,-1.0,0.0073882684002246615,-0.0073882684002246615,2.090105463210697,2.090105463210697,1.386127958351953,0.0207
2008-10-19,4.2706544151932935,6.833308815213393,-0.516892831762678,0.7385660713887727,5.069679404404212,False,False,0.0,False,False,-1.0,-1.0,0.0002166934115621886,-0.0002166934115621886,2.0898887697991344,2.0898887697991344,1.386127958351953,0.0207
2008-10-20,4.2754758909906005,6.833308815213393,-0.5175807003944044,0.7386871284011947,4.550241422967439,False,False,0.0,False,False,-1.0,-1.0,1.5495764389709633e-05,-1.5495764389709633e-05,2.089873274034745,2.089873274034745,1.386127958351953,0.0207
2008-10-21,4.276561224793129,6.833308815213393,-0.5183447864296055,0.7345512263638021,4.015945616094093,False,False,0.0,False,False,-1.0,-1.0,-0.0005289843782593221,0.0005289843782593221,2.090402258413004,2.090402258413004,1.386127958351953,0.0207
2008-10-22,4.300691333526787,6.833308815213393,-0.519214528748475,0.7527381172429655,4.29685026127562,False,False,0.0,False,False,-1.0,-1.0,0.0023172014943143556,-0.0023172014943143556,2.0880850569186897,2.0880850569186897,1.386127958351953,0.0207
2008-10-23,4.302647147752197,6.833308815213393,-0.5201501520491539,0.7483005285201263,3.826113607517997,False,False,0.0,False,False,-1.0,-1.0,-0.0005647947363133062,0.0005647947363133062,2.0886498516550027,2.0886498516550027,1.386127958351953,0.0207
2008-10-24,4.302351468626143,6.833308815213393,-0.5211154767652582,0.7414084875019742,3.376314149095289,False,False,0.0,False,False,-1.0,-1.0,-0.0008764826323362409,0.0008764826323362409,2.0895263342873394,2.0895263342873394,1.386127958351953,0.0207
2008-10-25,4.246852475399248,6.833308815213393,-0.5219361946516134,0.680301275507444,1.3753472874560249,False,False,0.0,False,False,-1.0,-1.0,-0.007820818497804534,0.007820818497804534,2.0973471527851437,2.0973471527851437,1.386127958351953,0.0207
2008-10-26,4.2494200106043065,6.833308815213393,-0.522643260577152,0.678037210890583,1.2910117154833665,False,False,0.0,False,False,-1.0,-1.0,-0.0002894926098729945,0.0002894926098729945,2.097636645395017,2.097636645395017,1.386127958351953,0.0207
2008-10-27,4.252114543435791,6.833308815213393,-0.5232616536712289,0.676506072741045,1.230293405424098,False,False,0.0,False,False,-1.0,-1.0,-0.00019560453873674163,0.00019560453873674163,2.0978322499337536,2.0978322499337536,1.386127958351953,0.0207
2008-10-28,4.267071631566518,6.833308815213393,-0.5238439490432295,0.6874841567732219,1.5540114077409424,False,False,0.0,False,False,-1.0,-1.0,0.0013990774778630379,-0.0013990774778630379,2.0964331724558907,2.0964331724558907,1.386127958351953,0.0207
2008-10-29,4.262776261902558,6.833308815213393,-0.5243776559319419,0.6795418031218841,1.2867722612073755,False,False,0.0,False,False,-1.0,-1.0,-0.0010122792249570448,0.0010122792249570448,2.097445451680848,2.097445451680848,1.386127958351953,0.0207
2008-10-30,4.2701817936640145,6.833308815213393,-0.5248858400801671,0.683474755663521,1.3846606699102515,False,False,0.0,False,False,-1.0,-1.0,0.0005005737800166556,-0.0005005737800166556,2.096944877900831,2.096944877900831,1.386127958351953,0.0207
2008-10-31,4.23884015611994,6.833308815213393,-0.5252822838868582,0.6494240951604477,0.3269642326666677,False,False,0.0,False,False,-1.0,-1.0,-0.004349712063432805,0.004349712063432805,2.101294589964264,2.101294589964264,1.386127958351953,0.0207
2008-11-01,4.229146546036102,6.833308815213393,-0.5255641523643443,0.6378043907246731,-0.03256424364969387,False,False,0.0,False,True,0.0,0.0,-0.001485802854465154,0.001485802854465154,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-02,4.23349050044324,6.833308815213393,-0.5257690055652279,0.6407485199483891,0.05574053502804138,False,True,0.0,False,False,0.0,0.0,0.000376187294574606,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-03,4.238065769323023,6.833308815213393,-0.5259262242546343,0.6442494649719341,0.16217314908699051,False,False,0.0,False,False,0.0,0.0,0.00044701196859347765,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-04,4.2550154161310045,6.833308815213393,-0.5260911179536588,0.6600723422127985,0.6441168883971042,False,False,0.0,False,False,0.0,0.0,0.002015663810314646,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-05,4.292735328562387,6.833308815213393,-0.5263592507289078,0.6959600205874246,1.713637472649242,False,False,0.0,False,False,0.0,0.0,0.004548783825504402,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-06,4.251964353917671,6.833308815213393,-0.5265886248425399,0.6536216617900448,0.4139489654518073,False,False,0.0,False,False,0.0,0.0,-0.005393210552026539,-0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-07,4.215719399426116,6.833308815213393,-0.5266887352085365,0.6166926222520308,-0.7084843252248685,False,False,0.0,False,True,0.0,0.0,-0.0047255584127084095,-0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-08,4.1975336008398045,6.833308815213393,-0.5266443669726583,0.5988100055230614,-1.2388126005060027,False,False,0.0,False,False,0.0,0.0,-0.002293743815658788,-0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-09,4.203796909528913,6.833308815213393,-0.5265124315255629,0.6059748698658458,-1.025273443866102,False,False,0.0,False,False,0.0,0.0,0.0009183817345406847,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-10,4.210242844350411,6.833308815213393,-0.5263364560717353,0.6136232993072452,-0.7989908212041019,False,False,0.0,False,False,0.0,0.0,0.00097970593817442,0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-11,4.2033915749689035,6.833308815213393,-0.526113422481878,0.6082960873213983,-0.9637616866351582,False,False,0.0,False,False,0.0,0.0,-0.0006831083956507414,-0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-12,4.14928314280526,6.833308815213393,-0.5257158184559332,0.5569046062532075,-2.460293223497118,True,False,1.0,False,False,0.0,1.0,-0.006638301077561059,-0.0,2.1027803928187287,2.1027803928187287,1.386127958351953,0.0207
2008-11-13,4.146520254433376,6.833308815213393,-0.5251912330572714,0.5577263719103316,-2.3708430601735815,False,False,1.0,False,False,0.0,1.0,0.00010623558947632392,0.00010623558947632392,2.1028866284082053,2.1028866284082053,1.386127958351953,0.0207
2008-11-14,4.156687513974422,6.833308815213393,-0.5246111857530469,0.5718572738085759,-1.923108786242244,False,False,1.0,False,False,0.0,1.0,0.0018253399846156638,0.0018253399846156638,2.104711968392821,2.104711968392821,1.386127958351953,0.0207
2008-11-15,4.178828219288242,6.833308815213393,-0.5240607195099064,0.5977594849541248,-1.1705599704851146,False,False,1.0,False,False,0.0,1.0,0.003337958132737527,0.003337958132737527,2.108049926525559,2.108049926525559,1.386127958351953,0.0207
2008-11-16,4.186623202554419,6.833308815213393,-0.5235628507006896,0.608956559543143,-0.8476085528525834,False,False,1.0,False,False,0.0,1.0,0.001442124754707994,0.001442124754707994,2.1094920512802666,2.1094920512802666,1.386127958351953,0.0207
2008-11-17,4.19401928987017,6.833308815213393,-0.5231322800850805,0.6192948688421072,-0.5527700542311982,False,False,1.0,False,False,0.0,1.0,0.0013307569001743847,0.0013307569001743847,2.110822808180441,2.110822808180441,1.386127958351953,0.0207
2008-11-18,4.186122372689058,6.833308815213393,-0.5227376120595346,0.6140948401590416,-0.7004448568341834,False,False,1.0,False,False,0.0,1.0,-0.000670266590178594,-0.000670266590178594,2.1101525415902627,2.1101525415902627,1.386127958351953,0.0207
2008-11-19,4.197994725744822,6.833308815213393,-0.5224081249071624,0.6282186806776098,-0.29855310817593,False,False,1.0,False,False,0.0,1.0,0.0018182617555656442,0.0018182617555656442,2.111970803345828,2.111970803345828,1.386127958351953,0.0207
2008-11-20,4.208222204796503,6.833308815213393,-0.5221595137862332,0.6401449962934969,0.038481452311694385,False,True,0.0,False,False,0.0,0.0,0.0015336749502584685,0.0015336749502584685,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-21,4.166784348762826,6.833308815213393,-0.5218637281610462,0.6007283347798236,-1.0823048200061225,False,False,0.0,False,True,0.0,0.0,-0.005097307026221469,-0.0,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-22,4.216063505798512,6.833308815213393,-0.521670722676103,0.6513263578971551,0.35644334934590527,False,True,0.0,False,False,0.0,0.0,0.00650293271467783,0.0,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-23,4.222408428861453,6.833308815213393,-0.5215730383947924,0.6583387878206839,0.5481661636155709,False,False,0.0,False,False,0.0,0.0,0.0009005907241471052,0.0,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-24,4.2282507144064105,6.833308815213393,-0.5215621295404486,0.6642556169361935,0.70685060139888,False,False,0.0,False,False,0.0,0.0,0.0007593226982767178,0.0,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-25,4.29820327070477,6.833308815213393,-0.521801354998803,0.7325734718011558,2.551712390236793,False,False,0.0,True,False,-1.0,-1.0,0.008687602376631394,0.0,2.1135044782960866,2.1135044782960866,1.386127958351953,0.0207
2008-11-26,4.29820327070477,6.833308815213393,-0.5222181154165535,0.7297256191647095,2.3863770582102064,False,False,0.0,False,False,-1.0,-1.0,-0.0003620145096254544,0.0003620145096254544,2.113866492805712,2.113866492805712,1.386127958351953,0.0207
