Date,Open,High,Low,Price,Change,Settle,Volume,Previous Day Open Interest
5/9/88,79.95,80.37,79.95,80.05,,80.05,1105,4405
5/10/88,80.45,80.45,79.97,80.2,,80.2,802,4186
5/11/88,80.15,80.2,79.85,80,,80,896,4207
5/12/88,80.25,80.47,80,80.4,,80.4,739,3968
5/13/88,80.67,80.8,80.55,80.77,,80.77,532,3746
5/16/88,80.8,80.9,80.5,80.65,,80.65,640,3554
5/17/88,80.9,81,80.75,80.85,,80.85,434,3325
5/18/88,81.02,81.3,81,81.27,,81.27,554,3101
5/19/88,81.2,81.27,80.4,80.65,,80.65,725,2770
5/20/88,80.9,80.95,80.67,80.9,,80.9,433,2648
5/23/88,80.95,81.1,80.9,80.9,,80.9,249,2544
5/24/88,81.05,81.05,80.85,81,,81,374,2490
5/25/88,80.9,80.95,80.8,80.95,,80.95,390,2331
5/26/88,80.95,81.05,80.92,80.97,,80.97,714,1885
5/27/88,76.5,76.97,76.1,76.22,,76.22,805,5591
5/31/88,75.9,76.85,75.8,76.35,,76.35,1585,5592
6/1/88,76.6,76.75,75.6,76.22,,76.22,1053,5622
6/2/88,76.25,76.95,75.9,76.6,,76.6,1279,5653
6/3/88,76.55,76.75,75.8,75.92,,75.92,1439,5706
6/6/88,75.3,75.72,75.05,75.17,,75.17,1985,5914
6/7/88,75.35,76.25,75.17,75.92,,75.92,2710,6506
6/8/88,76.05,76.5,75.05,75.57,,75.57,1609,5767
6/9/88,75.57,76.05,75.1,75.3,,75.3,1000,5680
6/10/88,75,75.4,74.6,75.25,,75.25,1325,5673
6/13/88,75.15,75.15,73.9,74,,74,1408,5619
6/14/88,74.25,74.37,73.25,73.27,,73.27,1821,5687
6/15/88,73,73,71.77,71.77,,71.77,1222,5958
6/16/88,70.27,72.25,70.27,72,,72,2891,5748
6/17/88,71.95,72.9,71.65,71.8,,71.8,2073,5542
6/20/88,70.4,71,70.3,70.3,,70.3,1755,5777
6/21/88,70.5,71.4,69.75,71,,71,2154,6085
6/22/88,71.5,71.6,70.5,70.65,,70.65,1557,6026
6/23/88,70.32,70.32,69.15,69.77,,69.77,1616,5984
6/24/88,70.6,71.2,70.3,70.85,,70.85,1391,5929
6/27/88,69.9,72,69.65,71.55,,71.55,1773,6088
6/28/88,72.2,73.05,72.05,73.05,,73.05,1930,5950
6/29/88,74.55,74.55,74.55,74.55,,74.55,983,5705
6/30/88,74.55,74.55,73.05,73.97,,73.97,2722,5861
7/1/88,72.7,73.9,72.55,73.67,,73.67,2138,5614
7/5/88,73.5,75.17,73.5,75.12,,75.12,1450,5518
7/6/88,74.9,75.15,74.3,74.37,,74.37,1358,5596
7/7/88,74,75,73.87,74.75,,74.75,1022,5706
7/8/88,74.8,75,73.9,74.52,,74.52,1327,5792
7/11/88,74.8,76.02,74.65,76.02,,76.02,1395,5626
7/12/88,75.9,76.02,75.3,75.72,,75.72,1010,5437
7/13/88,75.3,75.35,74.22,74.22,,74.22,899,5450
7/14/88,73.1,74.5,73.05,73.97,,73.97,1605,5658
7/15/88,74.15,74.85,74,74.75,,74.75,586,5693
7/18/88,76,76.25,75.65,76.25,,76.25,1053,5711
7/19/88,76.5,76.75,75.8,76.1,,76.1,1648,5390
7/20/88,75.9,76.2,75.27,75.57,,75.57,1157,5345
7/21/88,75.7,76.6,75.4,76.5,,76.5,1213,5088
7/22/88,76.4,77.45,76.15,77.37,,77.37,1048,5062
7/25/88,77.4,77.75,76.92,77.75,,77.75,882,4697
7/26/88,77.9,77.95,77.1,77.57,,77.57,841,4538
7/27/88,77.9,79.02,77.85,78.82,,78.82,1184,4473
7/28/88,78.7,79.85,78.55,79.75,,79.75,1028,4337
7/29/88,79.65,79.9,79.4,79.45,,79.45,779,4193
8/1/88,77.95,78.85,77.95,78.37,,78.37,832,4145
8/2/88,78.1,78.25,77.65,77.85,,77.85,888,4144
8/3/88,78.15,78.7,78.02,78.47,,78.47,525,3967
8/4/88,78.35,79.97,78.22,79.5,,79.5,1017,3744
8/5/88,79.4,80.15,79.4,79.52,,79.52,754,3685
8/8/88,79.7,79.85,79.2,79.37,,79.37,577,3394
8/9/88,79.3,79.92,79.05,79.9,,79.9,284,3212
8/10/88,79.87,81.35,79.87,81.22,,81.22,1039,3317
8/11/88,81.15,81.2,80.75,80.9,,80.9,462,3256
8/12/88,80.2,81.4,80.2,81.05,,81.05,478,3074
8/15/88,81.25,81.8,81.02,81.75,,81.75,363,2970
8/16/88,81.82,82.25,81.5,81.95,,81.95,359,2855
8/17/88,81.95,82.3,81.72,82.25,,82.25,315,2708
8/18/88,82.1,82.1,81.72,82,,82,456,2493
8/19/88,82,82.1,81.9,82.1,,82.1,328,2311
8/22/88,82,82,81.5,81.55,,81.55,297,2183
8/23/88,81.35,81.55,81.35,81.42,,81.42,213,2093
8/24/88,81.65,82,81.6,81.75,,81.75,287,1970
8/25/88,81.6,81.9,81.5,81.8,,81.8,280,1843
8/26/88,81.9,82.75,81.9,82.25,,82.25,560,3885
8/29/88,82.15,82.6,82,82.25,,82.25,384,3207
8/30/88,82.2,82.2,81.4,81.82,,81.82,315,3211
8/31/88,81.45,81.85,81.45,81.7,,81.7,302,3275
9/1/88,81.4,81.7,80.9,81.05,,81.05,410,3322
9/2/88,80.9,81.65,80.9,81.35,,81.35,256,3245
9/6/88,81.2,81.65,81,81.07,,81.07,470,3091
9/7/88,81,81.65,80.9,81.65,,81.65,245,2994
9/8/88,81.45,81.5,80.6,80.7,,80.7,778,2763
9/9/88,80.75,80.75,79.65,79.77,,79.77,508,2516
9/12/88,79.65,80.1,79.55,79.65,,79.65,457,2297
9/13/88,80,80.05,79.1,79.32,,79.32,1115,1864
9/14/88,79.25,80,79.2,79.9,,79.9,398,1708
9/15/88,79.45,80,79.45,79.75,,79.75,135,1701
9/16/88,79.85,80,79.5,79.8,,79.8,161,1629
9/19/88,79.2,80.3,79.2,79.85,,79.85,269,1613
9/20/88,79.95,80.4,79.95,80.37,,80.37,235,1541
9/21/88,80.2,80.2,79.7,79.75,,79.75,172,1467
9/22/88,79.75,79.8,79.12,79.2,,79.2,352,1325
9/23/88,79.1,79.3,79,79.25,,79.25,177,1159
9/26/88,79.4,80.2,79.4,80.17,,80.17,554,980
9/27/88,80.17,80.2,79.55,79.8,,79.8,428,889
9/28/88,80,80.2,79.9,80.17,,80.17,243,765
9/29/88,80.25,80.3,80.15,80.22,,80.22,187,754
9/30/88,81.6,82.75,81.5,82.45,,82.45,1030,3900
10/3/88,82.2,82.9,82,82.5,,82.5,800,3565
10/4/88,82.55,82.9,82.15,82.15,,82.15,753,3486
10/5/88,82.05,82.35,81.7,81.72,,81.72,545,3242
10/6/88,81.85,82.05,81.55,81.77,,81.77,535,3161
10/7/88,81.85,82.4,81.75,82.3,,82.3,315,3047
10/10/88,82.3,82.5,81.62,81.75,,81.75,728,2800
10/11/88,81.75,81.75,81.3,81.55,,81.55,656,2501
10/12/88,81.7,81.9,81.5,81.75,,81.75,211,2478
10/13/88,81.9,82.15,81.8,81.97,,81.97,638,2361
10/14/88,82,82.1,81.95,82,,82,198,2304
10/17/88,81.9,82.37,81.9,82.22,,82.22,238,2157
10/18/88,82,82,81.62,81.8,,81.8,329,2038
10/19/88,81.85,81.95,81.85,81.9,,81.9,133,1993
10/20/88,81.85,81.95,81.6,81.85,,81.85,116,1962
10/21/88,81.75,81.75,81.55,81.7,,81.7,118,1920
10/24/88,81.8,82.05,81.6,81.95,,81.95,236,1833
10/25/88,81.9,82.02,81.8,81.9,,81.9,167,1804
10/26/88,81.75,81.8,81.35,81.42,,81.42,675,1394
10/27/88,81.55,81.65,81.42,81.45,,81.45,338,1169
10/28/88,81.65,82.1,81.5,81.8,,81.8,550,4477
10/31/88,81.8,82.15,81.7,82.02,,82.02,760,4303
11/1/88,81.95,82.3,81.6,81.67,,81.67,520,4037
11/2/88,81.52,81.95,81.5,81.65,,81.65,272,3905
11/3/88,81.65,81.7,81.07,81.2,,81.2,518,3714
11/4/88,81.07,81.55,81.07,81.5,,81.5,258,3640
11/7/88,81.5,81.85,81.4,81.45,,81.45,343,3552
11/8/88,81.75,81.8,81.45,81.45,,81.45,320,3402
11/9/88,81.2,81.3,80.9,81.1,,81.1,1068,2712
11/10/88,81.1,81.3,80.9,81.1,,81.1,567,2404
11/11/88,81.1,81.4,81.1,81.35,,81.35,122,2332
11/14/88,81.47,81.72,81.45,81.6,,81.6,295,2260
11/15/88,81.67,82.07,81.6,82.05,,82.05,661,2136
11/16/88,82,82.05,81.85,81.95,,81.95,334,1926
11/17/88,81.7,81.75,81.6,81.67,,81.67,317,1695
11/18/88,82.8,82.9,81.52,81.97,,81.97,1933,5434
11/21/88,81.95,82.35,81.25,81.45,,81.45,1312,5274
11/22/88,81.55,81.9,81.5,81.62,,81.62,514,5277
11/23/88,81.8,82.45,81.8,82.35,,82.35,582,5026
11/25/88,82.5,82.85,82.47,82.67,,82.67,422,4911
11/28/88,83,83.15,82.4,82.45,,82.45,684,4889
11/29/88,82.65,82.75,82.22,82.7,,82.7,658,4979
11/30/88,82.65,82.85,82.12,82.42,,82.42,789,5106
12/1/88,82.55,83.5,82.55,83.15,,83.15,1067,5127
12/2/88,83.15,83.25,82.3,82.32,,82.32,815,5077
12/5/88,82.5,82.67,82.1,82.55,,82.55,940,5037
12/6/88,82.7,82.82,82.17,82.25,,82.25,642,5115
12/7/88,82.25,82.35,81.9,82.17,,82.17,571,5101
12/8/88,81.95,82.5,81.75,81.92,,81.92,917,5188
12/9/88,82.2,83.1,82.15,83,,83,872,5064
12/12/88,83,84.2,82.9,83.95,,83.95,1464,5032
12/13/88,83.9,84.17,83.75,83.97,,83.97,846,4727
12/14/88,84,84.5,83.95,84.3,,84.3,655,4714
12/15/88,84.3,84.45,83.85,84.05,,84.05,390,4672
12/16/88,83.95,84.5,83.9,84.17,,84.17,669,4553
12/19/88,84.5,84.5,83.7,83.85,,83.85,930,4238
12/20/88,83.75,83.95,83.55,83.82,,83.82,424,4049
12/21/88,83.85,84.3,83.7,84.17,,84.17,398,3993
12/22/88,84.07,84.07,83.55,83.9,,83.9,663,3785
12/23/88,83.9,84.27,83.8,84.22,,84.22,377,3745
12/27/88,84.45,84.55,84.1,84.17,,84.17,626,3482
12/28/88,84.12,84.3,84,84.3,,84.3,310,3343
12/29/88,84.3,84.3,83.95,84.15,,84.15,493,3164
12/30/88,84.15,84.15,83.75,84.15,,84.15,203,3051
1/3/89,84,84.4,83.52,84.32,,84.32,483,2820
1/4/89,84.2,84.45,83.95,84.15,,84.15,367,2793
1/5/89,84.2,84.75,84.05,84.45,,84.45,529,2688
1/6/89,84.65,84.67,84.35,84.35,,84.35,558,2518
1/9/89,84.6,85.25,84.4,84.97,,84.97,656,2478
1/10/89,85.05,85.4,85.02,85.27,,85.27,494,2459
1/11/89,85,85.05,84.8,84.92,,84.92,457,2320
1/12/89,85,85.05,84.85,85.05,,85.05,357,2128
1/13/89,85,85.02,84.85,84.9,,84.9,345,1960
1/16/89,84.8,84.95,84.75,84.8,,84.8,220,1945
1/17/89,84.9,85.05,84.9,85,,85,154,1878
1/18/89,84.85,84.95,84.25,84.47,,84.47,314,1761
1/19/89,84.7,84.8,84.25,84.37,,84.37,270,1672
1/20/89,84.25,84.4,83.9,84,,84,392,1522
1/23/89,84,84,83.6,83.72,,83.72,320,1439
1/24/89,83.5,83.65,83.45,83.55,,83.55,477,1248
1/25/89,83.55,83.7,83.55,83.65,,83.65,219,1135
1/26/89,83.55,83.55,83.1,83.2,,83.2,405,988
1/27/89,82.4,83.35,82.27,83.17,,83.17,966,5609
1/30/89,83.2,84.6,83.2,84.27,,84.27,2200,5459
1/31/89,84.1,84.65,84.1,84.47,,84.47,930,5295
2/1/89,84.4,84.75,84.27,84.75,,84.75,837,5230
2/2/89,84.95,84.95,84.35,84.67,,84.67,1094,5464
2/3/89,84.5,84.75,84.2,84.65,,84.65,682,5435
2/6/89,84.85,84.9,84.27,84.47,,84.47,522,5450
2/7/89,84.4,84.65,84.25,84.5,,84.5,501,5372
2/8/89,84.5,84.55,84.3,84.42,,84.42,458,5435
2/9/89,82.92,82.92,82.92,82.92,,82.92,87,5433
2/10/89,81.42,82.35,81.42,82.15,,82.15,2046,5043
2/13/89,82.35,82.9,82.35,82.72,,82.72,900,4959
2/14/89,82.75,82.97,82,82.25,,82.25,606,4768
2/15/89,82.2,82.2,81.8,81.82,,81.82,590,4677
2/16/89,81.75,82,81.67,81.72,,81.72,583,4600
2/17/89,82.25,82.95,81.9,82.95,,82.95,847,4347
2/21/89,83.65,84.35,83.55,84.3,,84.3,950,4318
2/22/89,84.15,84.25,84,84.17,,84.17,367,4228
2/23/89,84.3,84.45,83.6,83.75,,83.75,443,4091
2/24/89,83.8,83.8,83.35,83.62,,83.62,620,3896
2/27/89,83.55,83.6,82.5,82.92,,82.92,696,3693
2/28/89,82.55,83.05,82.55,82.8,,82.8,547,3581
3/1/89,82.75,82.85,82.5,82.52,,82.52,335,3363
3/2/89,82.45,82.75,82.4,82.75,,82.75,440,3224
3/3/89,82.55,82.7,82.35,82.42,,82.42,294,3109
3/6/89,82.3,82.35,81.85,82.1,,82.1,381,2943
3/7/89,81.95,82.35,81.9,82,,82,301,2852
3/8/89,82,82.05,81.62,81.65,,81.65,261,2750
3/9/89,81.65,81.8,80.85,80.87,,80.87,920,2482
3/10/89,80.82,81.35,80.8,81.25,,81.25,495,2246
3/13/89,81.2,81.35,81,81.2,,81.2,290,2146
3/14/89,81.4,81.42,80.95,81.15,,81.15,246,2042
3/15/89,81.12,81.15,80.75,80.9,,80.9,336,2086
3/16/89,80.8,80.8,80.55,80.6,,80.6,624,1923
3/17/89,79.35,80.2,79.2,79.67,,79.67,845,1788
3/20/89,79.8,80.2,79.8,80.05,,80.05,395,1761
3/21/89,79.95,80.05,79.72,79.8,,79.8,409,1681
3/22/89,79.7,79.8,79.6,79.65,,79.65,418,1407
3/23/89,79.7,79.87,79.7,79.8,,79.8,292,1361
3/27/89,81.15,82.2,81.1,81.97,,81.97,821,2723
3/28/89,82.1,82.35,81.8,81.85,,81.85,633,2544
3/29/89,82.15,82.25,81.67,81.7,,81.7,376,2528
3/30/89,81.7,81.7,81.3,81.4,,81.4,277,2381
3/31/89,81.55,81.75,81.02,81.2,,81.2,359,2283
4/3/89,81.25,81.55,79.75,79.8,,79.8,439,2213
4/4/89,79.95,80.1,79.25,79.5,,79.5,621,1968
4/5/89,79.8,80.1,79.7,79.87,,79.87,468,2046
4/6/89,79.9,79.9,78.65,78.67,,78.67,398,1938
4/7/89,78.5,78.5,77.25,77.62,,77.62,582,1771
4/10/89,77.67,77.67,77.05,77.17,,77.17,680,1667
4/11/89,77.27,77.75,76.95,77.17,,77.17,393,1578
4/12/89,77.17,77.4,76.2,76.4,,76.4,294,1553
4/13/89,76.25,76.25,75.5,75.65,,75.65,499,1442
4/14/89,75.55,75.8,75.15,75.75,,75.75,447,1266
4/17/89,75.85,76.25,75.85,76.1,,76.1,229,1228
4/18/89,76.2,76.42,76.2,76.37,,76.37,227,1131
4/19/89,76.25,76.25,75.3,75.4,,75.4,365,1094
4/20/89,75.6,75.65,75.22,75.27,,75.27,196,970
4/21/89,75.35,75.9,75.35,75.77,,75.77,127,983
4/24/89,76,76.2,75.85,75.85,,75.85,188,957
4/25/89,75.67,75.67,75.25,75.4,,75.4,248,995
4/26/89,75.6,75.75,75.45,75.45,,75.45,143,946
4/27/89,75.4,75.52,75.4,75.45,,75.45,194,934
4/28/89,76.25,76.57,76.02,76.52,,76.52,841,4119
5/1/89,76.15,76.5,76.05,76.3,,76.3,623,3895
5/2/89,76.55,76.85,76.35,76.72,,76.72,571,3794
5/3/89,76.7,76.92,76.5,76.65,,76.65,701,3718
5/4/89,76.7,77.05,76.7,76.95,,76.95,466,3610
5/5/89,76.9,77,76.75,76.97,,76.97,307,3592
5/8/89,77.2,77.25,76.55,76.77,,76.77,546,3383
5/9/89,77.15,77.2,76.9,76.95,,76.95,474,3259
5/10/89,77.15,77.25,76.65,77.15,,77.15,825,3020
5/11/89,77.2,77.25,76.95,77.15,,77.15,272,2910
5/12/89,77.27,77.5,77.25,77.45,,77.45,382,2789
5/15/89,77.45,77.5,77.3,77.32,,77.32,397,2611
5/16/89,77.32,77.35,77.1,77.12,,77.12,220,2535
5/17/89,77.25,77.35,77.15,77.27,,77.27,266,2438
5/18/89,77.2,77.45,76.9,76.97,,76.97,376,2314
5/19/89,76.9,76.95,76.65,76.77,,76.77,353,2209
5/22/89,77,77.32,76.95,77,,77,360,1965
5/23/89,77.2,77.3,77.05,77.07,,77.07,310,1812
5/24/89,77.05,77.05,76.65,76.72,,76.72,453,1587
5/25/89,77,77,76.85,76.9,,76.9,427,1375
5/26/89,77.75,77.75,76.95,77.22,,77.22,872,6772
5/30/89,77.15,77.47,76.07,76.52,,76.52,2945,6692
5/31/89,76.5,76.65,76.1,76.45,,76.45,1398,6593
6/1/89,76.55,77.95,76.55,77.95,,77.95,2346,6323
6/2/89,77.9,78.8,77.42,77.62,,77.62,2702,6299
6/5/89,77.6,79.1,77.5,79.07,,79.07,1752,6406
6/6/89,79.05,79.4,78.67,78.85,,78.85,1470,6243
6/7/89,78.85,79.25,78.55,79.02,,79.02,880,6354
6/8/89,79.1,79.12,78.32,79.02,,79.02,955,6410
6/9/89,79.15,80,79.15,79.95,,79.95,1494,6327
6/12/89,80.15,81.1,80.07,80.67,,80.67,2067,6275
6/13/89,80.55,80.87,80.4,80.75,,80.75,1124,6395
6/14/89,80.75,81.3,80.3,80.45,,80.45,1594,6523
6/15/89,80.55,81.15,80.47,80.97,,80.97,1137,6761
6/16/89,81.1,81.25,80.55,80.97,,80.97,1056,6570
6/19/89,82.2,82.25,81.6,81.82,,81.82,1449,6407
6/20/89,81.8,81.8,81.27,81.35,,81.35,777,6501
6/21/89,81.35,81.5,80.67,81,,81,1324,6503
6/22/89,81.2,81.65,81.05,81.3,,81.3,1133,6327
6/23/89,81.3,81.4,80.9,81.12,,81.12,738,6388
6/26/89,81.27,81.85,81.27,81.52,,81.52,977,6343
6/27/89,81.5,81.5,80.85,81.25,,81.25,667,6363
6/28/89,81.2,81.4,81.02,81.07,,81.07,581,6332
6/29/89,81.25,81.55,81.17,81.22,,81.22,492,6231
6/30/89,81.1,81.1,80.65,80.87,,80.87,785,6068
7/3/89,80.25,80.5,80.1,80.35,,80.35,726,5935
7/5/89,79.8,80.75,78.85,80.62,,80.62,2435,5333
7/6/89,80.4,81.3,80.4,81.02,,81.02,1192,5123
7/7/89,81,81.25,80.75,80.82,,80.82,744,5090
7/10/89,80.75,81.22,80.3,80.97,,80.97,564,5140
7/11/89,80.85,81.75,80.7,81.47,,81.47,838,5204
7/12/89,81.4,81.9,81.4,81.75,,81.75,1083,4993
7/13/89,81.6,82.95,81.6,82.95,,82.95,1261,4915
7/14/89,82.9,83.17,82.75,82.95,,82.95,971,4837
7/17/89,82.85,83.87,82.85,83.82,,83.82,910,4762
7/18/89,83.7,83.95,83.4,83.55,,83.55,735,4787
7/19/89,83.45,83.75,83.12,83.65,,83.65,417,4783
7/20/89,83.65,84.25,83.57,83.72,,83.72,396,4691
7/21/89,83.65,84,83.6,83.85,,83.85,445,4723
7/24/89,83.8,84.35,83.7,83.9,,83.9,621,4691
7/25/89,83.8,84.3,83.55,83.67,,83.67,667,4695
7/26/89,83.2,83.65,83.1,83.52,,83.52,441,4601
7/27/89,83.4,83.5,83.05,83.07,,83.07,509,4518
7/28/89,83.05,83.3,82.9,83.07,,83.07,472,4451
7/31/89,83.15,83.8,83.1,83.5,,83.5,516,4309
8/1/89,83.45,83.65,83.37,83.45,,83.45,292,4228
8/2/89,83.4,83.8,83.35,83.62,,83.62,914,4006
8/3/89,83.6,84.1,83.57,84.07,,84.07,590,3705
8/4/89,84,84.55,83.97,84.5,,84.5,537,3471
8/7/89,84.4,84.75,84.2,84.57,,84.57,227,3325
8/8/89,84.65,84.85,84.5,84.57,,84.57,334,3123
8/9/89,84.55,84.95,84.32,84.9,,84.9,508,2852
8/10/89,84.9,85,84.67,84.67,,84.67,263,2808
8/11/89,84.8,85.05,84.45,85,,85,643,2674
8/14/89,85.1,85.45,84.87,84.97,,84.97,345,2614
8/15/89,84.97,85.12,84.4,84.5,,84.5,393,2462
8/16/89,84.5,84.65,84.35,84.57,,84.57,353,2332
8/17/89,84.72,84.87,84.45,84.65,,84.65,282,2178
8/18/89,84.55,84.7,84.45,84.57,,84.57,367,2012
8/21/89,84.55,84.55,84,84.12,,84.12,538,1830
8/22/89,84.17,84.3,84,84.2,,84.2,152,1766
8/23/89,84.2,84.35,84.05,84.3,,84.3,168,1707
8/24/89,84.25,84.3,84.1,84.1,,84.1,94,1679
8/25/89,84.1,84.1,83.55,83.67,,83.67,340,1503
8/28/89,83.75,83.8,83.05,83.37,,83.37,408,1398
8/29/89,83.4,83.65,83.35,83.62,,83.62,224,1344
8/30/89,83.55,83.6,83.4,83.5,,83.5,245,1276
8/31/89,83.5,83.7,83.5,83.67,,83.67,272,1080
9/1/89,82.65,82.7,82.42,82.45,,82.45,195,2565
9/5/89,82.3,82.3,81.75,82,,82,282,2571
9/6/89,81.9,82.25,81.9,82.07,,82.07,157,2596
9/7/89,82.1,82.65,82.1,82.6,,82.6,337,2638
9/8/89,82.55,82.55,82.15,82.17,,82.17,253,2613
9/11/89,82.05,82.35,81.95,82.27,,82.27,188,2606
9/12/89,82.3,82.95,82.3,82.62,,82.62,274,2585
9/13/89,82.8,83.2,82.8,83,,83,151,2545
9/14/89,83.05,83.45,83.05,83.32,,83.32,293,2518
9/15/89,83.3,83.55,83.2,83.37,,83.37,270,2516
9/18/89,83.5,83.55,83.4,83.52,,83.52,141,2479
9/19/89,83.52,83.52,83.15,83.17,,83.17,136,2433
9/20/89,83.17,83.17,82.7,82.9,,82.9,349,2470
9/21/89,82.9,83.35,82.85,83.1,,83.1,151,2397
9/22/89,82.97,83.25,82.9,83.25,,83.25,72,2394
9/25/89,83.2,83.4,83,83.1,,83.1,149,2360
9/26/89,83.05,83.4,83,83.25,,83.25,590,1929
9/27/89,83.1,83.15,83,83.1,,83.1,247,1819
9/28/89,83,83.1,83,83.05,,83.05,220,1676
9/29/89,83.45,83.52,82.82,82.95,,82.95,867,3996
10/2/89,82.85,83.12,82.47,82.6,,82.6,483,3880
10/3/89,82.5,82.95,82.15,82.75,,82.75,702,3860
10/4/89,82.75,83.25,82.7,83.15,,83.15,402,3826
10/5/89,83.3,83.55,82.9,83.12,,83.12,538,3669
10/6/89,83.15,83.15,82.9,82.97,,82.97,367,3619
10/9/89,82.92,82.95,82.3,82.75,,82.75,344,3648
10/10/89,82.95,83.17,82.8,82.95,,82.95,528,3426
10/11/89,82.85,83.22,82.75,83.15,,83.15,537,3144
10/12/89,83.15,83.35,83.1,83.1,,83.1,336,3014
10/13/89,83.17,83.6,83.17,83.42,,83.42,366,2810
10/16/89,82.8,83,82.5,82.7,,82.7,485,2611
10/17/89,83,83.12,82.85,83.1,,83.1,407,2397
10/18/89,83.1,83.2,82.95,83,,83,346,2230
10/19/89,82.95,83,82.8,83,,83,249,2116
10/20/89,82.85,82.9,82.6,82.8,,82.8,216,2029
10/23/89,83,83.22,82.9,83.05,,83.05,426,1834
10/24/89,83.05,83.05,82.75,82.8,,82.8,439,1639
10/25/89,82.95,83.05,82.9,83.05,,83.05,164,1596
10/26/89,83.15,83.15,83,83.07,,83.07,207,1487
10/27/89,82.7,82.85,82.25,82.4,,82.4,700,3546
10/30/89,82.22,82.67,82.2,82.55,,82.55,338,3535
10/31/89,82.75,83.15,82.75,83.12,,83.12,498,3353
11/1/89,83.1,83.15,82.9,83.12,,83.12,217,3301
11/2/89,83.1,83.25,82.7,82.72,,82.72,264,3184
11/3/89,82.75,83,82.65,82.85,,82.85,279,3196
11/6/89,82.85,83.05,82.8,82.95,,82.95,189,2987
11/7/89,82.9,83.1,82.55,83.05,,83.05,510,2709
11/8/89,83.05,83.15,82.9,83.12,,83.12,139,2660
11/9/89,83.17,83.2,82.95,83.17,,83.17,592,2445
11/10/89,83.17,83.2,83.1,83.15,,83.15,177,2375
11/13/89,83.25,83.3,83.15,83.3,,83.3,356,2220
11/14/89,83.35,83.45,83.02,83.05,,83.05,362,2225
11/15/89,83.15,83.4,83.05,83.3,,83.3,138,2138
11/16/89,83.15,83.3,83.05,83.1,,83.1,85,2105
11/17/89,83.2,83.2,83.1,83.15,,83.15,110,1998
11/20/89,83,83.15,82.9,83.1,,83.1,109,1907
11/21/89,83,83.3,82.97,83.22,,83.22,129,1867
11/22/89,83.3,83.45,83.3,83.45,,83.45,90,1829
11/24/89,83.5,83.75,83.5,83.7,,83.7,107,1827
11/27/89,83.7,83.8,83.6,83.75,,83.75,213,1739
11/28/89,83.65,83.7,83.5,83.55,,83.55,204,1718
11/29/89,83.65,83.75,83.45,83.72,,83.72,266,1574
11/30/89,83.8,83.95,83.8,83.9,,83.9,194,1470
12/1/89,82.6,83.05,82.6,82.85,,82.85,249,3817
12/4/89,82.8,82.9,82.67,82.8,,82.8,196,3781
12/5/89,82.85,83.1,82.75,82.97,,82.97,176,3785
12/6/89,82.9,82.97,82.65,82.92,,82.92,275,3777
12/7/89,83,83.07,82.7,82.95,,82.95,224,3718
12/8/89,83,83.05,82.65,82.77,,82.77,193,3739
12/11/89,82.8,83.2,82.8,83.17,,83.17,453,3690
12/12/89,83.35,83.45,83.2,83.37,,83.37,370,3677
12/13/89,83.4,83.45,83.27,83.42,,83.42,303,3641
12/14/89,83.45,83.9,83.45,83.72,,83.72,747,3680
12/15/89,83.85,84.3,83.85,84.27,,84.27,842,3462
12/18/89,84.35,84.7,84.35,84.57,,84.57,476,3386
12/19/89,84.55,84.75,84.12,84.6,,84.6,723,3373
12/20/89,84.65,84.65,84.4,84.55,,84.55,483,3271
12/21/89,84.6,84.85,84.47,84.8,,84.8,307,3249
12/22/89,84.8,84.87,84.52,84.82,,84.82,177,3238
12/26/89,84.85,85.6,84.72,85.25,,85.25,285,3202
12/27/89,85.2,85.25,84.75,84.82,,84.82,261,3151
12/28/89,84.85,84.9,84.65,84.7,,84.7,198,3084
12/29/89,84.75,84.9,84.7,84.85,,84.85,133,3053
1/2/90,84.7,85.05,84.65,84.7,,84.7,187,3026
1/3/90,84.7,84.7,84.25,84.47,,84.47,787,3026
1/4/90,85.3,85.35,84.25,84.55,,84.55,430,2919
1/5/90,84.4,84.85,84.3,84.57,,84.57,218,2952
1/8/90,84.35,84.7,84.3,84.67,,84.67,155,2920
1/9/90,84.55,84.8,84.52,84.65,,84.65,301,2835
1/10/90,84.4,84.4,84.05,84.27,,84.27,945,2608
1/11/90,84.25,84.45,84.25,84.37,,84.37,319,2596
1/12/90,84.25,84.45,83.8,83.85,,83.85,439,2472
1/15/90,83.7,83.75,83.22,83.35,,83.35,549,2218
1/16/90,83.3,83.45,83.1,83.32,,83.32,301,2055
1/17/90,83.4,83.9,83.4,83.87,,83.87,430,1910
1/18/90,83.8,83.95,83.65,83.77,,83.77,343,1745
1/19/90,83.75,83.97,83.65,83.85,,83.85,131,1681
1/22/90,84,84.35,83.9,84.3,,84.3,225,1730
1/23/90,84.35,84.5,84.35,84.42,,84.42,188,1716
1/24/90,84.4,84.55,84.3,84.5,,84.5,214,1661
1/25/90,84.4,84.55,84.37,84.5,,84.5,392,1422
1/26/90,83.32,83.45,82.85,83.42,,83.42,764,5008
1/29/90,83.35,83.52,83.17,83.27,,83.27,236,4993
1/30/90,83.27,83.55,83.2,83.27,,83.27,389,4971
1/31/90,83.27,83.27,82.5,82.52,,82.52,901,4956
2/1/90,82.55,83.1,82.45,82.62,,82.62,587,4874
2/2/90,82.7,83.2,82.67,83.05,,83.05,395,4795
