Date,Price,Open,High,Low,Vol.,Change %
1984-09-25,43.92,47.52,48.4,43.85,38.44K,-7.63%
1984-08-25,47.55,52.05,54.25,46.5,40.43K,-8.24%
1984-07-25,51.82,55.62,56.5,51.25,39.57K,-6.55%
1984-06-25,55.45,52.07,57.57,51.47,36.47K,7.46%
1984-05-25,51.6,54.57,56.2,51.35,77.99K,-5.18%
1984-04-25,54.42,48.57,56.1,48.55,42.72K,11.58%
1984-03-25,48.77,45.47,50.2,45.3,99.65K,6.83%
1984-02-25,45.65,50.45,50.75,43.95,61.83K,-10.26%
1984-01-25,50.87,50.45,54.95,49.85,100.37K,-0.74%
1983-12-25,51.25,42.47,52.35,42.27,50.15K,21.02%
1983-11-25,42.35,43.4,43.97,41.4,71.79K,-2.24%
1983-10-25,43.32,40.72,43.92,40.52,44.82K,5.79%
1983-09-25,40.95,43.45,43.9,40.55,69.50K,-4.88%
1983-08-25,43.05,46.25,53.5,42.2,69.47K,-7.06%
1983-07-25,46.32,46.42,47.75,43.85,57.27K,0.43%
1983-06-25,46.12,46.95,49.8,45.6,50.35K,-1.07%
1983-05-25,46.62,49.3,51.87,46.35,116.17K,-5.44%
1983-04-25,49.3,48.37,51.2,47.15,68.62K,1.29%
1983-03-25,48.67,52.17,52.87,48.2,86.62K,-5.22%
1983-02-25,51.35,58.25,60.15,50.95,71.89K,-11.34%
1983-01-25,57.92,56.35,60.0,56.12,142.75K,2.06%
1982-12-25,56.75,57.15,59.25,55.5,71.94K,-0.73%
1982-11-25,57.17,53.4,57.7,52.5,131.92K,4.96%
1982-10-25,54.47,58.57,58.85,54.05,86.98K,-7.60%
1982-09-25,58.95,62.02,64.87,57.35,98.91K,-4.53%
1982-08-25,61.75,62.0,68.0,60.5,77.40K,0.57%
1982-07-25,61.4,59.75,62.57,58.8,54.34K,3.77%
1982-06-25,59.17,62.27,62.75,58.15,60.13K,-4.75%
1982-05-25,62.12,59.75,63.32,58.85,91.08K,3.67%
1982-04-25,59.92,50.97,60.0,50.85,58.27K,17.49%
1982-03-25,51.0,46.05,52.1,45.3,79.00K,11.31%
1982-02-25,45.82,50.57,53.55,45.77,43.05K,-9.89%
1982-01-25,50.85,43.97,51.2,43.15,62.78K,17.30%
1981-12-25,43.35,43.72,44.8,37.95,32.77K,-0.12%
1981-11-25,43.4,48.52,48.7,42.5,60.40K,-10.88%
1981-10-25,48.7,48.23,49.8,44.9,37.37K,1.00%
1981-09-25,48.22,49.3,53.0,47.35,39.74K,-2.49%
1981-08-25,49.45,49.85,53.17,49.2,32.84K,-1.83%
1981-07-25,50.37,52.42,54.25,48.32,37.34K,-3.87%
1981-06-25,52.4,51.8,55.6,49.75,-,0.38%
1981-05-25,52.2,48.95,52.5,46.85,-,6.53%
1981-04-25,49.0,42.4,51.2,41.4,-,15.16%
1981-03-25,42.55,43.3,44.35,38.55,-,-2.23%
1981-02-25,43.52,44.2,47.1,43.1,-,-1.32%
1981-01-25,44.1,47.75,48.6,44.05,-,-7.64%
1980-12-25,47.75,50.05,52.55,45.95,-,-5.35%
1980-11-25,50.45,50.0,51.67,48.7,-,1.06%
1980-10-25,49.92,48.25,53.45,45.67,-,4.50%
1980-09-25,47.77,41.85,48.75,41.5,-,13.07%
1980-08-25,42.25,45.4,51.0,42.1,-,-6.88%
1980-07-25,45.37,41.1,45.6,40.75,-,10.07%
1980-06-25,41.22,32.95,42.1,31.9,-,24.91%
1980-05-25,33.0,34.75,35.4,32.47,-,-4.26%
1980-04-25,34.47,29.3,36.8,27.15,-,15.98%
1980-03-25,29.72,37.0,38.25,29.4,-,-19.35%
1980-02-25,36.85,39.5,39.85,36.12,-,-6.87%
1980-01-25,39.57,41.55,43.67,39.25,-,-5.04%
