Date,Equal weighting,Inverse Variance weighting,Mean-Variance weighting,Robust Mean-Variance weighting,Min-Variance weighting,Robust Min-Variance weighting,Hierarchical weighting (by LdP),Robust Hierarchical weighting (by LdP)
2015-02-26,-8.229260833081696e-05,-0.00027213672091917096,-2.5102706568251562e-09,-2.510272599484489e-09,-7.779147213785553e-05,-7.806297905135346e-05,-0.0002703366827492796,-0.0002109333334259536
2015-02-27,0.00016386874734791062,0.0,1.0182670108480607e-07,1.0182673072702793e-07,0.00014886211026735494,0.00015030287954981067,2.0980632697954225e-05,9.899918234776555e-05
2015-02-28,0.0013578283221990762,0.0,2.609949584302606e-07,2.6099502669252294e-07,0.001419145214709901,0.0014122084049933586,0.006160185997284311,0.0033693377870359156
2015-03-01,-1.0312299441530384e-05,0.0,-5.512886789465315e-09,-5.512890474561403e-09,-1.1145217026422735e-05,-1.1051281745169136e-05,-5.056574758951974e-05,-7.646561982762246e-05
2015-03-02,0.00015063169985641767,0.0,2.805063971300708e-08,2.8050648897726752e-08,0.00015210290985098645,0.0001519627769100948,0.00012499611547683084,0.00015007392991990497
2015-03-03,0.0010974181478290651,0.0,1.2344854077199875e-07,1.234485914587958e-07,0.00106393137984602,0.0010676262825351816,0.000810731039001472,0.0008191700906546733
2015-03-04,-4.044825453826926e-05,0.0,-4.91037543369032e-08,-4.910377020882712e-08,-2.754399516277283e-05,-2.899303301236461e-05,0.00014490216486436983,0.00032217143959883417
2015-03-05,0.0006754810163115023,0.0,2.1533775510144273e-07,2.1533782069414088e-07,0.0006798833369961787,0.0006794168510448126,0.0004551659619618084,0.0004517241171495009
2015-03-06,0.0001248267663172614,0.0,3.7908811631290904e-08,3.790882301612098e-08,0.00012067367234751772,0.0001210854846793499,7.713618355086735e-05,0.0001553013751008269
2015-03-07,0.0004721373956483319,0.0,1.7580207550407056e-07,1.758021303541331e-07,0.0004847278799282344,0.0004833846509960628,0.0003080529372507525,0.00040723629743499694
2015-03-08,4.410972427100556e-05,0.0,2.212268637022951e-08,2.212269283069388e-08,4.362967857106807e-05,4.367660356229244e-05,2.2145157607440034e-05,2.2779756225155907e-05
2015-03-09,4.1989791744262356e-05,0.0,2.07091781662906e-08,2.0709184213019048e-08,4.141163286218642e-05,4.1470150895697475e-05,2.0035769734393067e-05,1.9977343953994804e-05
2015-03-10,-9.6421037300011e-05,0.0,-8.293498880975972e-08,-8.293500874588506e-08,-9.395371398258795e-05,-9.409849617034359e-05,-2.0420033163979715e-05,-9.519554505187229e-05
2015-03-11,0.0003268707625221635,0.0,2.6479173811827688e-08,2.6479188585290415e-08,0.00034034192041264104,0.000338917957127716,0.0003735884583754699,0.0005241705260067701
2015-03-12,0.00017964849906736005,0.0,5.713550005119469e-08,5.7135519869172865e-08,0.00017141305041481233,0.00017230119394183406,5.004836325845578e-05,9.101581252230764e-05
2015-03-13,-6.109652904262432e-05,0.0,2.039103890271561e-09,2.0391029608272117e-09,-6.567550279830092e-05,-6.516171200560603e-05,-4.1664196669698484e-05,-9.6619888984383e-05
2015-03-14,-9.700945933758964e-05,0.0,-1.091298871424866e-07,-1.0912991417974933e-07,-8.559690617523545e-05,-8.668090983314326e-05,-1.8349640595763345e-05,-2.3651138324846577e-05
2015-03-15,2.2536468527025573e-05,0.0,2.0349360201486498e-08,2.034936535260246e-08,2.198441379211631e-05,2.2026655886925577e-05,1.3277419083219025e-05,1.636693512098285e-05
2015-03-16,2.224828060509317e-05,0.0,2.0207384895531374e-08,2.0207389999965264e-08,2.1697393947235296e-05,2.173899382219695e-05,1.3048602033099992e-05,1.624662962088058e-05
2015-03-17,0.00028406493808461335,0.0,1.8482643180131926e-07,1.8482648201358423e-07,0.0002806495865069501,0.0002809823851453387,0.0001583076255349875,0.00016732635545188614
2015-03-18,9.795354889407555e-05,0.0,3.786845455308898e-08,3.7868465784935617e-08,9.891458971020966e-05,9.875794179012602e-05,8.457179123140978e-05,0.000128649824272386
2015-03-19,9.615415873743735e-06,0.0,6.021289081128626e-09,6.021290937337358e-09,9.495918609683495e-06,9.49016759221355e-06,4.155274622103468e-05,0.00010005408980744338
2015-03-20,1.2216822345788492e-05,0.0,-2.747033259504893e-08,-2.747033790450843e-08,1.6248780400939845e-05,1.5894959041640235e-05,-3.477737006113835e-06,-2.0459794544062347e-05
2015-03-21,0.00010109943098439829,0.0,3.328062417828883e-08,3.328063576979027e-08,9.845076086913292e-05,9.877462424174717e-05,2.1188883952488512e-05,1.042232042284376e-05
2015-03-22,7.963922853463879e-05,0.0,2.7720808345078952e-08,2.7720817156592362e-08,8.027413191314729e-05,8.018541266347305e-05,4.3684582196975136e-05,6.390044015853468e-05
2015-03-23,9.729715469208897e-05,0.0,3.1428033270667025e-08,3.142804347397779e-08,9.6712211063436e-05,9.674962622536543e-05,4.792044592066098e-05,7.098686813180517e-05
2015-03-24,8.619363660206812e-05,0.0,2.512614386785408e-08,2.512615315554125e-08,8.740181152758959e-05,8.718211715122098e-05,8.81806211568387e-05,7.394734746230368e-05
2015-03-25,7.447224950529692e-06,0.0,-3.05069095867917e-08,-3.050691719939872e-08,1.2999982412561917e-05,1.2450240229154899e-05,3.5079860125429574e-05,3.252689510106902e-05
2015-03-26,2.842196613975852e-05,0.0,2.756374516449708e-08,2.7563754187900246e-08,4.13842772866223e-05,3.993793805083549e-05,8.798207435995342e-06,7.935592256795903e-05
2015-03-27,-0.00026620831678662583,0.0,-7.878139101553246e-08,-7.87814135635194e-08,-0.0002545719039630396,-0.00025582819305680117,-0.0001303130928127159,-0.00010861188683642921
2015-03-28,0.0005792329577437367,0.0,1.1286420750049562e-07,1.1286424666610134e-07,0.000561919031271867,0.0005638669127634453,0.0003865625159576287,0.0003793319364798187
2015-03-29,4.501304380858644e-05,0.0,1.5728297692234866e-08,1.572830229214263e-08,4.293787935418551e-05,4.3142657043801936e-05,2.0865436512217507e-05,3.291265897774804e-05
2015-03-30,5.084192528430482e-05,0.0,1.68015948324639e-08,1.680159981933532e-08,4.921995562129578e-05,4.937964927311472e-05,2.5426398981019433e-05,3.840740904185113e-05
2015-03-31,-9.176820470671529e-05,0.0,1.2333141879076835e-09,1.2334722582698939e-09,-9.245253798770552e-05,-9.241487968934941e-05,-3.3858955434562474e-05,-1.4648828595381133e-05
2015-04-01,0.00035255615651851437,0.0,8.983371223313559e-09,8.984334613058186e-09,0.00034799886249374534,0.00034844832040166034,0.0002347531394429909,0.0002788410048125159
2015-04-02,-0.00012034656779037674,0.0,-1.249596238284396e-08,-1.2497371910028295e-08,-0.00011405924648844069,-0.00011464687810614509,-7.803137463416761e-05,-9.515821785501303e-05
2015-04-03,0.0003585874746040547,0.0,1.210684862826607e-08,1.210816884402789e-08,0.00035242247524182313,0.00035300581346753166,0.00017687190534671328,0.00026036856806495984
2015-04-04,9.173666550332102e-06,0.0,-3.0655471365197705e-10,-3.065927019954991e-10,7.982895167461736e-06,8.094815024655928e-06,-5.559289763496478e-06,-3.6054321447036014e-06
2015-04-05,7.542323654309683e-06,0.0,-2.745238173270078e-10,-2.745577138642705e-10,6.468724243502265e-06,6.5695789406161165e-06,-6.011699900818411e-06,-3.909416180412226e-06
2015-04-06,6.74360190662925e-06,0.0,-2.439446235986134e-10,-2.4397476671017773e-10,5.763002302365427e-06,5.8551907059093025e-06,-5.546176553913575e-06,-3.7506705935351896e-06
2015-04-07,-0.0001941138045110467,0.0,-1.8659651353926994e-08,-1.866175424964541e-08,-0.00018040704217553772,-0.00018170069873866708,-1.918789493065945e-05,-0.0001442224985102621
2015-04-08,-5.5157737525762387e-05,0.0,-6.802486720539993e-09,-6.8032531141411996e-09,-5.843579780079543e-05,-5.808006765062021e-05,0.0009092353820280435,-9.053088841132556e-05
2015-04-09,0.00039277343878893283,0.0,1.612107188737986e-08,1.6122840108952005e-08,0.0003715185332415231,0.00037353928062300296,0.00043912821422849974,0.00022656938109225276
2015-04-10,-1.3050036840533552e-05,0.0,4.0818431466994653e-10,4.0823488662836034e-10,-1.087311003796011e-05,-1.1088453671022776e-05,0.00013260896822770265,8.226707326209087e-05
2015-04-11,-0.00039551743797059405,0.0,-1.7803892630446243e-08,-1.780586623474639e-08,-0.00038901421366357373,-0.00038973701321568806,-0.0002682007784093321,-0.00025723375094673475
2015-04-12,8.696696632851758e-05,0.0,3.035586466023366e-09,3.0359181364612725e-09,8.55450417935758e-05,8.569039992545713e-05,0.00010253880984399868,7.54648097311274e-05
2015-04-13,7.73108029583336e-05,0.0,2.7850505028915014e-09,2.7853552718359177e-09,7.667120453213911e-05,7.673695866445475e-05,5.228645489240144e-05,7.629883199657823e-05
2015-04-14,5.081191828890498e-05,0.0,-8.433930634020664e-10,-8.434971985118583e-10,5.28879743159555e-05,5.268882068488884e-05,-9.413433867670757e-06,3.5462003811011802e-06
2015-04-15,4.6610711542409e-05,0.0,-5.545025113801165e-10,-5.545730219317664e-10,5.256755640004513e-05,5.2015420256441276e-05,-3.5615905934630945e-06,5.971515203406269e-05
2015-04-16,-0.00019957093009113986,0.0,-1.0776574682530661e-08,-1.0777775944979536e-08,-0.00019056179593838712,-0.00019141179554311625,-0.00010583247985132458,-6.110334279109239e-05
2015-04-17,0.0001363362883113308,0.0,1.8976097059650314e-09,1.897797315438588e-09,0.00012536886827063827,0.00012640579120946178,1.3851116288281732e-05,5.383840685243207e-05
2015-04-18,0.00012588104832697488,0.0,6.618821654727136e-09,6.619558523178274e-09,0.00012118517286219255,0.00012160409765447653,4.7930087061986876e-05,0.00014661206764268972
2015-04-19,0.00013171746230431695,0.0,5.336616673909052e-09,5.337200618553186e-09,0.00012751745160901785,0.00012792151582009535,9.525084962413392e-05,8.752562952806023e-05
2015-04-20,0.00011938150606059951,0.0,4.860860913557729e-09,4.8613929324494285e-09,0.00011555781923194542,0.0001159259046056077,8.715904391720505e-05,7.963738549195612e-05
2015-04-21,-0.00023237577957844184,0.0,-4.031510713021004e-09,-4.031922972903122e-09,-0.0002228137287326256,-0.00022369024158809344,-7.633009198488765e-05,-0.00010728947180362577
2015-04-22,0.0001350839642295723,0.0,5.90893071578553e-09,5.909585087068434e-09,0.00013241213468464854,0.000132677482455381,0.00015341579736269134,0.00013472929913445152
2015-04-23,1.867838421181992e-05,0.0,3.152572142047438e-09,3.15292241670042e-09,1.3894543538934852e-05,1.4407014237698303e-05,-5.9451385130012554e-05,-3.769263352506668e-05
2015-04-24,4.611934454010299e-05,0.0,-5.101958939208311e-09,-5.1025540676191286e-09,5.526028241518297e-05,5.4282692194968e-05,6.162117702824913e-05,8.53978171120877e-05
2015-04-25,9.873806161608523e-05,0.0,4.942965925540699e-09,4.943512619857546e-09,9.153238967202229e-05,9.222275520111726e-05,4.973326651471799e-05,3.6006532531835165e-05
2015-04-26,3.16081611843822e-05,0.0,1.5674255119834359e-09,1.567599043450574e-09,2.9833086851400963e-05,3.0007459183513904e-05,2.298031792815772e-05,1.633458793873306e-05
2015-04-27,2.965375413052745e-05,0.0,1.45326549852865e-09,1.4534263298677452e-09,2.8047518162947202e-05,2.8205451942438943e-05,2.170444291208677e-05,1.5498952686766755e-05
2015-04-28,0.00012797329496800453,0.0,2.6204886882166665e-09,2.620765073233065e-09,0.00012527574719821885,0.00012555633087627026,9.101833151982441e-05,6.979076830993506e-05
2015-04-29,-5.943588587804243e-05,0.0,2.947455538120048e-10,2.94791209180264e-10,-5.961285431868876e-05,-5.960053870378365e-05,-2.3757697941386637e-05,-3.0011621159770122e-05
2015-04-30,1.518633429471453e-05,0.0,-4.770534682847759e-11,-4.770637992287378e-11,2.46057175925084e-05,2.3814584824609566e-05,8.601545139920312e-06,2.982344500949912e-05
2015-05-01,0.00010116388115851262,0.0,4.69077362506816e-09,4.691040173382262e-09,9.941512288073418e-05,9.958806597413727e-05,3.070957530663288e-05,4.2179345608826006e-05
2015-05-02,0.0004905163247910944,0.0,2.121040435270222e-09,2.1211514016767686e-09,0.00047141215131963016,0.0004731946910921752,0.001968093343137533,0.00027812091145904694
2015-05-03,0.00031002727753408967,0.0,4.228628557907961e-09,4.228862229141912e-09,0.00030591397999975257,0.0003063253755623387,0.0005488066906580518,0.00019061403478837192
2015-05-04,0.00028773274785515006,0.0,3.838482161514737e-09,3.838694264144664e-09,0.00028434466527797676,0.0002846840058786218,0.0005042495762461426,0.0001831780490470424
2015-05-05,0.0004649459923071441,0.0,1.4662931921734643e-09,1.4663660239675197e-09,0.0004585184046382173,0.0004591540365231452,0.0007810140791547739,0.00028129014670789124
2015-05-06,2.9292737335174196e-05,0.0,3.802999953402234e-09,3.803215022681307e-09,3.645125044912331e-05,3.5843163841215655e-05,-6.0350328702488706e-05,-8.555267168539037e-06
2015-05-07,0.00011679297968991844,0.0,1.9335847424359636e-09,1.9336947342307848e-09,0.00012208962808492798,0.00012156516148322135,7.716957300415556e-05,0.00016290976607216432
2015-05-08,0.0002716108457755845,0.0,2.4383583019296346e-09,2.438494079408484e-09,0.00026031281121656805,0.00026127420328591705,0.00021423552349809477,0.00019504195298377207
2015-05-09,-1.557786614754262e-05,0.0,1.0341435248624344e-08,1.0342021746605168e-08,-3.0198198024108163e-05,-2.8924286120779165e-05,2.1921632248590304e-05,-4.3340506163451886e-05
2015-05-10,8.222526026053638e-06,0.0,-2.345826902892071e-10,-2.345961167008857e-10,8.744000754247044e-06,8.696215000655293e-06,6.26551937121121e-06,1.2292664047330514e-05
2015-05-11,1.2694513749598042e-05,0.0,-3.0133476860520607e-10,-3.0135197858050397e-10,1.2942044062443927e-05,1.2919655713455046e-05,5.659219446558829e-06,1.294309230504689e-05
2015-05-12,0.0001464626731519466,0.0,-7.807968912212208e-10,-7.80841048070087e-10,0.00014913889093047875,0.00014893780569472066,7.887354285998993e-05,0.00012737988640140413
2015-05-13,-9.879339290496387e-05,0.0,1.9281378941869743e-09,1.9282483991795317e-09,-9.673764787684047e-05,-9.6921712564574e-05,-6.475243157428234e-05,-5.763300167883157e-05
2015-05-14,-7.678490188693862e-06,0.0,-9.22796998312488e-09,-9.228494318627092e-09,-7.053327308018691e-06,-7.128839883293356e-06,-8.1915560067319e-06,1.3608363279218379e-05
2015-05-15,-0.00021794571542463649,0.0,-1.0774682639974565e-09,-1.077529822226852e-09,-0.00021801829920784535,-0.0002181512938892026,-8.269952970596745e-05,-0.00012680125859799773
2015-05-16,6.672633805884315e-05,0.0,5.687582134559025e-10,5.687904044081838e-10,6.38066414793231e-05,6.40726945694669e-05,4.730170754132331e-05,4.783775653842732e-05
2015-05-17,6.0716585648639365e-05,0.0,-1.769951302338035e-10,-1.7700531292388053e-10,5.969650972820164e-05,5.980831332536339e-05,2.4153569874279016e-05,3.4705314042466416e-05
2015-05-18,6.104242972429796e-05,0.0,-1.6704565506077778e-10,-1.6705528537572265e-10,6.0380623931990696e-05,6.046407104323677e-05,2.5584037752776607e-05,3.760799055241235e-05
2015-05-19,-1.6588392631029104e-05,0.0,-2.26460298164255e-09,-2.2647317561300805e-09,-1.0334550527060923e-05,-1.089338563484752e-05,1.9688843131289048e-05,3.1216361584532505e-05
2015-05-20,0.0002565855695572363,0.0,3.5370219970341083e-10,3.537241680920959e-10,0.00024869807788384396,0.000249327011179297,0.00012200034636345996,0.00019829497720797964
2015-05-21,0.00035796252592210266,0.0,-2.8614843397121133e-09,-2.861650895547471e-09,0.00035835984253187667,0.0003583326836448414,0.0002980866504058648,0.000291486079392412
2015-05-22,-1.1560613578189194e-05,0.0,-1.674187659542987e-09,-1.6742822261300503e-09,-1.0755051909493303e-05,-1.085685199580962e-05,4.54044532492144e-05,6.426118948281686e-05
2015-05-23,-6.4868431763531e-05,0.0,-4.634290168982106e-09,-4.634553012873953e-09,-5.938923699888466e-05,-5.9807619042569936e-05,-3.117421733645664e-05,-2.9567986089020663e-05
2015-05-24,4.839926440933665e-05,0.0,3.2653719368111237e-10,3.2655554086108115e-10,5.0655113300274824e-05,5.045002727823237e-05,3.935421644827965e-05,4.2180451715364284e-05
2015-05-25,6.821986060683457e-05,0.0,8.843898385126983e-11,8.84439663701265e-11,7.096335039837567e-05,7.072149259606321e-05,5.318203930260341e-05,5.6709512667131575e-05
2015-05-26,2.713369785028154e-05,0.0,4.853085030954659e-10,4.853357154916403e-10,2.761533547560938e-05,2.7559778799505796e-05,-2.2279088460749577e-06,1.5436507785278844e-05
2015-05-27,1.6399963518478114e-05,0.0,-5.08791705933634e-09,-5.088204846422232e-09,3.099925484008253e-05,2.977633586310555e-05,5.7527567811481556e-05,6.017810516868855e-05
2015-05-28,-0.00014918513160090563,0.0,-3.790280981429602e-09,-3.790496378944346e-09,-0.0001441102568239506,-0.0001445508286225625,-6.477878391106975e-05,-9.137934729465063e-05
2015-05-29,3.82083074860048e-05,0.0,-4.248776895702719e-08,-4.248808909309197e-08,3.881538498084002e-05,3.8758716034899244e-05,3.41095441850783e-05,1.781186187884818e-05
2015-05-30,0.000522200511558828,0.0,7.698977674996241e-08,7.698999603605119e-08,0.000510970999194132,0.0005120897347987312,0.0003157796621858411,0.0002797519118008001
2015-05-31,2.5390262232244192e-05,0.0,-3.346203481514559e-10,-3.3463581634229184e-10,2.5385566926589118e-05,2.5396472122458108e-05,1.3497120166940153e-05,2.149594501557725e-05
2015-06-01,5.466465470374999e-05,0.0,2.1520681870385817e-09,2.152049036590325e-09,5.5262230832609924e-05,5.522496888844724e-05,2.239820953153527e-05,3.553114958787862e-05
2015-06-02,9.231264622463413e-05,0.0,5.806163374472116e-08,5.806197558976152e-08,9.147200221942445e-05,9.164683265194451e-05,6.44500072978579e-06,-3.7512308295420255e-05
2015-06-03,1.604345582651336e-05,0.0,2.1861287114742903e-08,2.1861439550359708e-08,1.8534224708693685e-05,1.829587291269733e-05,2.2784711311028888e-05,2.8788616770139084e-05
2015-06-04,-0.0001435043469761007,0.0,-3.6815523383916354e-08,-3.68157144666227e-08,-0.00014481604708536954,-0.00014480224572699705,-2.0020377257318817e-05,-6.089827010992211e-05
2015-06-05,1.6287959508707637e-05,0.0,-0.0021778727603959085,-0.002177872760106685,1.7794772740248193e-05,1.7669791042094014e-05,-2.7084781690640724e-07,-9.670069991126065e-06
2015-06-06,8.983705149409323e-06,0.0,-0.0003905957436637517,-0.00039059574360616355,1.6291890419534516e-06,2.243445443045602e-06,1.1873710707594582e-05,5.803996543455126e-07
2015-06-07,4.575395184636859e-05,0.0,0.00016820763147370942,0.0001682076314603573,4.4154526095427115e-05,4.4312896191144494e-05,1.3512758946726523e-05,2.8137263039534187e-05
2015-06-08,4.825100106988108e-05,0.0,0.00015233384268736888,0.0001523338426721075,4.6460001641670157e-05,4.663455119925149e-05,1.3737074664041164e-05,2.873050175020605e-05
2015-06-09,3.179356992229883e-05,0.0,-0.0006503598974907362,-0.0006503598975621872,4.059582870436108e-05,3.9888258407569155e-05,2.3966849967224886e-05,-2.5419812261174416e-05
2015-06-10,2.4235650531620902e-05,0.0,-0.0011797425110935025,-0.0011797425110407947,1.7658660525644017e-05,1.8258341829482706e-05,3.397649561114035e-06,-3.788349126254285e-05
2015-06-11,-3.501389702234965e-05,0.0,-0.00014424311462112125,-0.00014424311461587957,-3.547233867479691e-05,-3.543087667171892e-05,-1.245807573829108e-05,-7.72753944490456e-08
2015-06-12,6.858486029243982e-05,0.0,0.0007179690406359733,0.0007179690405955081,6.334522484127576e-05,6.37817563288332e-05,5.6556447244203795e-05,0.00012439617265499412
2015-06-13,0.00010534101863229973,0.0,0.0024651550563340274,0.002465155056336211,0.0001095668434504431,0.00010912017465282843,0.00010225569109658492,0.00011361983607094129
2015-06-14,1.550700174061276e-05,0.0,5.815319674022507e-10,5.815272717799877e-10,1.5368208152190308e-05,1.5389369172203107e-05,4.838742791901293e-06,7.461427238882699e-06
2015-06-15,2.2264673451182084e-05,0.0,8.840038437814438e-10,8.839961554678377e-10,2.2293592989275628e-05,2.2301828798992935e-05,8.322866147985624e-06,1.6640240487445567e-05
2015-06-16,-6.213699164330065e-06,0.0,1.7767596015176442e-10,1.7767574624035828e-10,-1.0573562667581427e-05,-1.0114191848856515e-05,-8.072472245414385e-05,-2.6716961244945867e-05
2015-06-17,-4.5646102934897696e-05,0.0,-1.3200059627002352e-09,-1.319993537031982e-09,-4.264542312500772e-05,-4.2998424665583925e-05,3.27456294678372e-05,2.391734455385877e-05
2015-06-18,-7.600573912494774e-05,0.0,-3.1034070891940984e-09,-3.103387443786224e-09,-7.931521553468894e-05,-7.897049072777634e-05,-8.775736721991604e-05,-9.010111258694904e-05
2015-06-19,-0.0001432627918607883,0.0,-4.298359515787659e-09,-4.298306813878576e-09,-0.00013729835307112645,-0.00013803117595824802,3.08990807963625e-05,2.0848881489661735e-05
2015-06-20,0.0002783756080519607,0.0,9.995111217555377e-08,9.995169896103774e-08,0.00026908044833704137,0.00026997605279585266,0.00014319689555363426,0.00012008317134905011
2015-06-21,2.1746478357027907e-05,0.0,7.748253336830563e-10,7.748190702554767e-10,2.1478063491705132e-05,2.1515919378631002e-05,5.9725111733916305e-06,7.4777483300039635e-06
2015-06-22,2.152301642902258e-05,0.0,7.618318337485034e-10,7.618256147376922e-10,2.1285575014749205e-05,2.132091180198614e-05,5.8257172910858715e-06,7.314506902596496e-06
2015-06-23,-3.1819802717301295e-05,0.0,-1.0329161942848206e-09,-1.0329004827087676e-09,-3.0122087730232784e-05,-3.025475855652888e-05,-3.092344331152128e-05,-3.7016526793695836e-05
2015-06-24,-1.9485274659716195e-05,0.0,-8.160096623690634e-10,-8.16014717791805e-10,-2.0401539783856905e-05,-2.0323581001271286e-05,-2.6930182316747863e-06,6.287744656925074e-06
2015-06-25,6.351970320387036e-05,0.0,2.041948611447925e-09,2.0419434798634654e-09,6.548147788856416e-05,6.5336680291469e-05,2.1019836682542425e-05,4.479683286652816e-06
2015-06-26,3.7507153985791286e-05,0.0,5.853318253717204e-10,5.85319367285211e-10,3.687045457073062e-05,3.701406687494084e-05,-2.143353473062396e-05,-2.5013667292159215e-05
2015-06-27,-1.6262349849363107e-05,0.0,1.8421595243057373e-08,1.8421739034834115e-08,-1.1939621862393377e-05,-1.2419069888058003e-05,4.579313749293468e-05,3.3283898095849296e-05
2015-06-28,6.316798591214516e-05,0.0,1.9216668667769653e-08,1.9216766331039267e-08,6.340099231512728e-05,6.338928896817919e-05,4.192817962085384e-05,5.1826121436938455e-05
2015-06-29,6.786250355266543e-05,0.0,1.7870842082932375e-08,1.78709276250886e-08,6.892621664218283e-05,6.882741641889391e-05,4.906878091122446e-05,7.173219985357263e-05
2015-06-30,0.0003089787444150782,0.0,2.9764689898882136e-09,2.976467060676237e-09,0.00031106898058773564,0.00031098906929066025,0.00016665865867022538,0.0001370988873688724
2015-07-01,0.0002351360579761349,0.0,0.0035561538842012537,0.0035561538843333408,0.00022490575249692433,0.00022584109015291414,0.0001006208899939805,-4.687459169009824e-05
2015-07-02,0.00043525173692479354,0.0,5.0956291984098e-09,5.095633472463439e-09,0.00043704846106463183,0.00043691443348099686,0.00022499075383027376,0.00048518761360056585
2015-07-03,0.00010424673236829435,0.0,8.554113181419257e-10,8.554098353707372e-10,0.00010452015879312409,0.00010449633029819663,5.513186553917037e-05,8.307371940085144e-05
2015-07-04,-4.5876646053170555e-05,0.0,-2.4564168818486746e-10,-2.4564050271983256e-10,-4.183489481878648e-05,-4.2205274878602546e-05,-1.0330647510514588e-05,3.4917168996002615e-05
2015-07-05,3.704439466234048e-05,0.0,1.8310738462050472e-10,1.8310643132812315e-10,3.766620612155728e-05,3.76086119131362e-05,2.9813016852532442e-05,4.2620964247428446e-05
2015-07-06,3.4735225549571206e-05,0.0,1.7001019883665097e-10,1.7000930815661445e-10,3.535432508834241e-05,3.529635125282636e-05,2.8602216319772623e-05,4.252038301412123e-05
2015-07-07,2.9795727432845285e-05,0.0,2.3630635202505964e-10,2.3630570879641323e-10,3.611541285859451e-05,3.560201128793778e-05,-5.0269753163783676e-05,9.333536752329966e-05
2015-07-08,-4.1975756351521694e-05,0.0,-1.3584886609833457e-10,-1.3585036195848866e-10,-5.550552564026987e-05,-5.437826524327314e-05,-2.0224384644823698e-05,-5.8041851542250486e-05
2015-07-09,0.0005533629802599855,0.0,1.7984690584204112e-08,1.7984739448191246e-08,0.0005586993693891498,0.0005582182269742846,0.0004652152794915377,0.0006369093990581773
2015-07-10,0.0002981214764509062,0.0,1.0552743886787206e-08,1.0552776752303777e-08,0.0002910967918110001,0.0002916146368912778,0.00021233201834130474,0.00027709505540174075
2015-07-11,0.0003505713770859001,0.0,2.247342212751045e-09,2.2473315579270335e-09,0.00035871781895485905,0.0003581803549148482,0.00012391751218081601,0.0002874036932847434
2015-07-12,2.2668518298603835e-05,0.0,1.6061296870673098e-10,1.606131942529245e-10,2.2376123296828433e-05,2.2402536333898537e-05,1.894885048843245e-05,2.6474831984825103e-05
2015-07-13,2.04234978436602e-05,0.0,1.4350768853868787e-10,1.4350788493446774e-10,2.0124866133140743e-05,2.0151503366938742e-05,1.7201285679489505e-05,2.4080074157376373e-05
2015-07-14,0.0001237010869109549,0.0,7.645696240275967e-10,7.645702571925243e-10,0.00012829597505149227,0.00012796326765072055,5.704220245774272e-05,7.461895601030796e-05
2015-07-15,-4.78072495465948e-05,0.0,-1.7565084228741454e-10,-1.756515831079847e-10,-4.8991057707811144e-05,-4.893473216984981e-05,-7.51043594540591e-06,-4.125199151152602e-05
2015-07-16,-5.252436545686589e-05,0.0,-4.494901684012797e-10,-4.4948858308308593e-10,-5.2220517862241884e-05,-5.2228156679263214e-05,-4.281065107873291e-05,-5.045256086743437e-05
2015-07-17,-6.328068792430697e-05,0.0,-3.874587956406958e-10,-3.874566330011297e-10,-6.773676731226566e-05,-6.740352482768625e-05,3.2859883407592266e-06,-1.4259108540074144e-05
2015-07-18,-2.5534887867019133e-05,0.0,-6.248852579202342e-09,-6.248868578351901e-09,-3.191802410379139e-05,-3.1413422696146543e-05,8.467952600291905e-06,-6.503868085486381e-06
2015-07-19,3.700045061636918e-05,0.0,2.322293148610778e-09,2.3222979661003695e-09,3.698555888113996e-05,3.699195443235675e-05,3.195676258303577e-05,5.191127005543229e-05
2015-07-20,3.440864654631618e-05,0.0,2.1158340716025246e-09,2.1158384744540707e-09,3.4457577821074624e-05,3.445859116869699e-05,2.922028899373012e-05,4.812878311301492e-05
2015-07-21,-0.0002391040996529213,0.0,-7.197130149859989e-09,-7.19713960175678e-09,-0.000246887307311897,-0.0002463203978969997,-8.419371155337568e-05,-0.00015749662443622988
2015-07-22,0.00018109914697247607,0.0,2.9088743746499038e-08,2.908880896847866e-08,0.0001823475101217834,0.00018231387868997321,0.00010054799764156997,0.0001559368991495453
2015-07-23,6.13076782315455e-06,0.0,-5.545130203413451e-09,-5.5451423859682525e-09,4.7245274666474785e-06,4.884063634208317e-06,-2.2135006017050943e-05,-4.031685933350894e-05
2015-07-24,-1.5424935261928972e-05,0.0,4.269610430846218e-09,4.269614991811711e-09,-1.92509690580615e-05,-1.8904439800425008e-05,-1.9164698652494678e-05,-9.031871413746738e-05
2015-07-25,3.425192487784173e-05,0.0,2.555194248312422e-08,2.5551987466765723e-08,2.6226901929397012e-05,2.6935755994066182e-05,7.717205509505374e-05,4.858388016317922e-06
2015-07-26,2.970393600880358e-05,0.0,-3.5666826510244454e-09,-3.5666886728750547e-09,3.0494945162068758e-05,3.043109655568416e-05,1.6986812826877626e-05,3.643796851451939e-05
2015-07-27,3.382431229819985e-05,0.0,2.450735895787654e-10,2.4507396697062577e-10,3.455089501863948e-05,3.4494375352162104e-05,1.95046125132823e-05,3.6928810549407544e-05
2015-07-28,-1.6591986685783727e-05,0.0,-3.0686649542134005e-10,-3.0686788166420613e-10,-2.426635975390624e-05,-2.3569041332477586e-05,2.4327728634764574e-05,-0.00014726868237475112
